,name,price,deskripsi,isi_deksripsi
368,Bebelove 1 Formula Bayi Bubuk 400 g,Rp41.700 - Rp106.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"BEBELOVE 1 FORMULA BAYI BUBUK merupakan susu formula untuk bayi usia 0-6 bulan. Produk ini diperkaya dengan Galakto Oligosakarida (GOS), Frukto Oligosakarida (FOS), 7 Mineral, serta 14 vitamin yang dapat membantu melengkapi kebutuhan nutrisi bayi Anda.**Susu Formula untuk Bayi usia 0-6 Bulan**Laktosa, Protein Whey, Minyak Nabati (mengandung lesitin kedelai, antioksidan askorbil palmitat, dan campuran tokoferol), Susu Skim Bubuk, Galakto Oligo Sakarida (GOS), 7 Mineral, Frukto Oligo Sakarida (FOS), 14 Vitamin, Minyak sel tunggal (AA) (mengandung antioksidan askorbil palmitat, natrium askorbat dan tokoferol), Minyak Ikan (DHA) (Mengandung antioksidan sodium askorbat, tokoferol, dan askorbil palmitat), L-karnitin**Takaran susu formula lihat pada Tabel pemberian formula yang tertera pada kemasan atau sesuai dengan saran dan petunjuk dokter dan ahli kesehatan lainnya.**Saran penyajian dapat dilihat pada kemasan produk.**Air Susu Ibu (ASI) adalah yang terbaik untuk bayi Anda. Susu formula bayi bukan pengganti Air Susu Ibu (ASI). Penggunaan susu formula hanya dapat dilakukan sesuai saran dan petunjuk dokter dan ahli kesehatan lainnya. Pemberian Air Susu Ibu (ASI) secara eksklusif bagi bayi di Indonesia sejak lahir sampai dengan bayi berumur 6 (enam) bulan dan dianjurkan dilanjutkan sampai anak usia 2 (dua) tahun dengan pemberian makanan pendamping ASI. Untuk kesehatan bayi Anda, ikutilah tabel aturan pemberian dengan baik atau konsultasikan dengan dokter anak Anda atau ahli kesehatan lainnya, mengenai kebutuhan serta cara yang tepat atas penggunaan susu formula. PETUNJUK PENYIMPANAN : Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jangan konsumsi Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini.**-**-**Pangan Olahan Diet Khusus**Dus @ 400 G**Nutricia"
369,Bebelove 1 Formula Bayi Bubuk 800 g,Rp138.300 - Rp216.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"BEBELOVE 1 FORMULA BAYI BUBUK merupakan susu formula untuk bayi usia 0-6 bulan. Produk ini diperkaya dengan Galakto Oligosakarida (GOS), Frukto Oligosakarida (FOS), 7 Mineral, serta 14 vitamin yang dapat membantu melengkapi kebutuhan nutrisi bayi Anda.**Susu Formula untuk Bayi usia 0-6 Bulan**Laktosa, Protein Whey, Minyak Nabati (mengandung lesitin kedelai, antioksidan askorbil palmitat, dan campuran tokoferol), Susu Skim Bubuk, Galakto Oligo Sakarida (GOS), 7 Mineral, Frukto Oligo Sakarida (FOS), 14 Vitamin, Minyak sel tunggal (AA) (mengandung antioksidan askorbil palmitat, natrium askorbat dan tokoferol), Minyak Ikan (DHA) (Mengandung antioksidan sodium askorbat, tokoferol, dan askorbil palmitat), L-karnitin**Takaran susu formula lihat pada Tabel pemberian formula yang tertera pada kemasan atau sesuai dengan saran dan petunjuk dokter dan ahli kesehatan lainnya.**Saran penyajian dapat dilihat pada kemasan produk.**Air Susu Ibu (ASI) adalah yang terbaik untuk bayi Anda. Susu formula bayi bukan pengganti Air Susu Ibu (ASI). Penggunaan susu formula hanya dapat dilakukan sesuai saran dan petunjuk dokter dan ahli kesehatan lainnya. Pemberian Air Susu Ibu (ASI) secara eksklusif bagi bayi di Indonesia sejak lahir sampai dengan bayi berumur 6 (enam) bulan dan dianjurkan dilanjutkan sampai anak usia 2 (dua) tahun dengan pemberian makanan pendamping ASI. Untuk kesehatan bayi Anda, ikutilah tabel aturan pemberian dengan baik atau konsultasikan dengan dokter anak Anda atau ahli kesehatan lainnya, mengenai kebutuhan serta cara yang tepat atas penggunaan susu formula. PETUNJUK PENYIMPANAN : Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jangan konsumsi Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini.**Pangan Olahan Diet Khusus**Dus @ 800 G**Nutricia"
370,Bebelove 2 Formula Bayi Bubuk 1800 g,Rp264.600 - Rp426.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"BEBELOVE 2 FORMULA BAYI BUBUK merupakan susu Formula untuk Bayi usia 6-12 Bulan. Produk ini diperkaya dengan Galakto Oligosakarida (GOS), Frukto Oligosakarida (FOS), 7 Mineral, serta 14 vitamin yang dapat membantu melengkapi kebutuhan nutrisi bayi Anda.**Susu Formula untuk Bayi Usia 6-12 bulan**Laktosa, Whey Protein, Minyak Nabati, Susu Skim Bubuk, Galakto Oligo Sakarida (GOS), 7 Mineral, Frukto Oligo Sakarida (FOS), 14 Vitamin, Minyak Ikan (DHA) (Mengandung antioksidan tokoferol, sodium askorbat dan askorbil palmitat), Minyak sel tunggal (AA) (Mengandung antioksidan tokoferol, sodium askorbat dan askorbil palmitat), L-karnitin.**Takaran susu formula lihat pada Tabel pemberian formula yang tertera pada kemasan atau sesuai dengan saran dan petunjuk dokter dan ahli kesehatan lainnya.**Saran penyajian dapat dilihat pada kemasan produk.**Air Susu Ibu (ASI) adalah yang terbaik untuk bayi Anda. Susu formula bayi bukan pengganti Air Susu Ibu (ASI). Penggunaan susu formula hanya dapat dilakukan sesuai saran dan petunjuk dokter dan ahli kesehatan lainnya. Pemberian Air Susu Ibu (ASI) secara eksklusif bagi bayi di Indonesia sejak lahir sampai dengan bayi berumur 6 (enam) bulan dan dianjurkan dilanjutkan sampai anak usia 2 (dua) tahun dengan pemberian makanan pendamping ASI. Untuk kesehatan bayi Anda, ikutilah tabel aturan pemberian dengan baik atau konsultasikan dengan dokter anak Anda atau ahli kesehatan lainnya, mengenai kebutuhan serta cara yang tepat atas penggunaan susu formula. PETUNJUK PENYIMPANAN : Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jangan konsumsi Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini.**Pangan Olahan Diet Khusus**Dus @ 1800 G**Nutricia"
371,Bebelove 2 Formula Bayi Bubuk 200 g,Rp31.400 - Rp57.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"BEBELOVE 2 FORMULA BAYI BUBUK merupakan susu Formula untuk Bayi usia 6-12 Bulan. Produk ini diperkaya dengan Galakto Oligosakarida (GOS), Frukto Oligosakarida (FOS), 7 Mineral, serta 14 vitamin yang dapat membantu melengkapi kebutuhan nutrisi bayi Anda.**Susu Formula untuk Bayi Usia 6-12 bulan**Laktosa, Whey Protein, Minyak Nabati, Susu Skim Bubuk, Galakto Oligo Sakarida (GOS), 7 Mineral, Frukto Oligo Sakarida (FOS), 14 Vitamin, Minyak Ikan (DHA) (Mengandung antioksidan tokoferol, sodium askorbat dan askorbil palmitat), Minyak sel tunggal (AA) (Mengandung antioksidan tokoferol, sodium askorbat dan askorbil palmitat), L-karnitin.**Takaran susu formula lihat pada Tabel pemberian formula yang tertera pada kemasan atau sesuai dengan saran dan petunjuk dokter dan ahli kesehatan lainnya.**Saran penyajian dapat dilihat pada kemasan produk.**Air Susu Ibu (ASI) adalah yang terbaik untuk bayi Anda. Susu formula bayi bukan pengganti Air Susu Ibu (ASI). Penggunaan susu formula hanya dapat dilakukan sesuai saran dan petunjuk dokter dan ahli kesehatan lainnya. Pemberian Air Susu Ibu (ASI) secara eksklusif bagi bayi di Indonesia sejak lahir sampai dengan bayi berumur 6 (enam) bulan dan dianjurkan dilanjutkan sampai anak usia 2 (dua) tahun dengan pemberian makanan pendamping ASI. Untuk kesehatan bayi Anda, ikutilah tabel aturan pemberian dengan baik atau konsultasikan dengan dokter anak Anda atau ahli kesehatan lainnya, mengenai kebutuhan serta cara yang tepat atas penggunaan susu formula. PETUNJUK PENYIMPANAN : Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jangan konsumsi Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini.**Pangan Olahan Diet Khusus**Dus @ 200 G**Nutricia"
372,Bebelove 2 Formula Bayi Bubuk 400 g,Rp45.900 - Rp100.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"BEBELOVE 2 FORMULA BAYI BUBUK merupakan susu Formula untuk Bayi usia 6-12 Bulan. Produk ini diperkaya dengan Galakto Oligosakarida (GOS), Frukto Oligosakarida (FOS), 7 Mineral, serta 14 vitamin yang dapat membantu melengkapi kebutuhan nutrisi bayi Anda.**Susu Formula untuk Bayi Usia 6-12 bulan**Laktosa, Whey Protein, Minyak Nabati, Susu Skim Bubuk, Galakto Oligo Sakarida (GOS), 7 Mineral, Frukto Oligo Sakarida (FOS), 14 Vitamin, Minyak Ikan (DHA) (Mengandung antioksidan tokoferol, sodium askorbat dan askorbil palmitat), Minyak sel tunggal (AA) (Mengandung antioksidan tokoferol, sodium askorbat dan askorbil palmitat), L-karnitin**Takaran susu formula lihat pada Tabel pemberian formula yang tertera pada kemasan atau sesuai dengan saran dan petunjuk dokter dan ahli kesehatan lainnya.**Saran penyajian dapat dilihat pada kemasan produk.**Air Susu Ibu (ASI) adalah yang terbaik untuk bayi Anda. Susu formula bayi bukan pengganti Air Susu Ibu (ASI). Penggunaan susu formula hanya dapat dilakukan sesuai saran dan petunjuk dokter dan ahli kesehatan lainnya. Pemberian Air Susu Ibu (ASI) secara eksklusif bagi bayi di Indonesia sejak lahir sampai dengan bayi berumur 6 (enam) bulan dan dianjurkan dilanjutkan sampai anak usia 2 (dua) tahun dengan pemberian makanan pendamping ASI. Untuk kesehatan bayi Anda, ikutilah tabel aturan pemberian dengan baik atau konsultasikan dengan dokter anak Anda atau ahli kesehatan lainnya, mengenai kebutuhan serta cara yang tepat atas penggunaan susu formula. PETUNJUK PENYIMPANAN : Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jangan konsumsi Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini.**-**-**Pangan Olahan Diet Khusus**Dus @ 400 G**Nutricia"
373,Bebelove 2 Formula Bayi Bubuk 800 g,Rp138.300 - Rp216.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"BEBELOVE 2 FORMULA BAYI BUBUK merupakan susu Formula untuk Bayi usia 6-12 Bulan. Produk ini diperkaya dengan Galakto Oligosakarida (GOS), Frukto Oligosakarida (FOS), 7 Mineral, serta 14 vitamin yang dapat membantu melengkapi kebutuhan nutrisi bayi Anda.**Susu Formula untuk Bayi Usia 6-12 bulan**Laktosa, Whey Protein, Minyak Nabati, Susu Skim Bubuk, Galakto Oligo Sakarida (GOS), 7 Mineral, Frukto Oligo Sakarida (FOS), 14 Vitamin, Minyak Ikan (DHA) (Mengandung antioksidan tokoferol, sodium askorbat dan askorbil palmitat), Minyak sel tunggal (AA) (Mengandung antioksidan tokoferol, sodium askorbat dan askorbil palmitat), L-karnitin.**Takaran susu formula lihat pada Tabel pemberian formula yang tertera pada kemasan atau sesuai dengan saran dan petunjuk dokter dan ahli kesehatan lainnya.**Saran penyajian dapat dilihat pada kemasan produk.**Air Susu Ibu (ASI) adalah yang terbaik untuk bayi Anda. Susu formula bayi bukan pengganti Air Susu Ibu (ASI). Penggunaan susu formula hanya dapat dilakukan sesuai saran dan petunjuk dokter dan ahli kesehatan lainnya. Pemberian Air Susu Ibu (ASI) secara eksklusif bagi bayi di Indonesia sejak lahir sampai dengan bayi berumur 6 (enam) bulan dan dianjurkan dilanjutkan sampai anak usia 2 (dua) tahun dengan pemberian makanan pendamping ASI. Untuk kesehatan bayi Anda, ikutilah tabel aturan pemberian dengan baik atau konsultasikan dengan dokter anak Anda atau ahli kesehatan lainnya, mengenai kebutuhan serta cara yang tepat atas penggunaan susu formula. PETUNJUK PENYIMPANAN : Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jangan konsumsi Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini.**Pangan Olahan Diet Khusus**Dus @ 800 G**Nutricia"
374,Bebelove Gold Soya 2 Formula Soya Bayi Bubuk 360 g,Rp73.900 - Rp105.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"BEBELOVE GOLD SOYA 2 adalah formula soya bayi bubuk dengan isolat protein kedelai untuk bayi usia 6-12 bulan yang alergi terhadap susu sapi. Susu ini mengandung berbagai Vitamin dan Mineral yang berperan untuk pertumbuhan optimal anak. Produk ini dikemas kmenggunakan kemasan karton yang dapat didaur ulang 100%.**Formula soya bayi dengan isolat protein kedelai yang baik untuk bayi usia 6-12 Bulan yang alergi terhadap susu sapi.**Maltodekstrin, Minyak Nabati (Mengandung Antioksidan Askorbil Palmitat dan Tokoferol), Isolat Protein Kedelai (18.59%), Serat Pangan, 9 Mineral & Premiks Mineral, L- Metionin, 3 Vitamin (Natrium Askorbat, Beta Karoten, Vitamin B12) dan Premiks Vitamin, Minyak Sel Tunggal (Sumber AA, Mengandung Antioksidan Tokoferol & Natrium Askorbat), Minyak Ikan (Sumber DHA, Mengandung Antioksidan Tokoferol dan Natrium Askorbat), Kolin Klorida, Taurin, L-Karnitin.**Takaran susu formula lihat pada Tabel pemberian formula yang tertera pada kemasan atau sesuai dengan saran dan petunjuk dokter dan ahli kesehatan lainnya.**Saran penyajian dapat dilihat pada kemasan produk.**Air Susu Ibu (ASI) adalah yang terbaik untuk bayi Anda. Susu formula bayi bukan pengganti Air Susu Ibu (ASI). Penggunaan susu formula hanya dapat dilakukan sesuai saran dan petunjuk dokter dan ahli kesehatan lainnya. Pemberian Air Susu Ibu (ASI) secara eksklusif bagi bayi di Indonesia sejak lahir sampai dengan bayi berumur 6 (enam) bulan dan dianjurkan dilanjutkan sampai anak usia 2 (dua) tahun dengan pemberian makanan pendamping ASI. Untuk kesehatan bayi Anda, ikutilah tabel aturan pemberian dengan baik atau konsultasikan dengan dokter anak Anda atau ahli kesehatan lainnya, mengenai kebutuhan serta cara yang tepat atas penggunaan susu formula. PETUNJUK PENYIMPANAN : Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jangan konsumsi Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini.**Pangan Olahan Diet Khusus**Dus @ 360 G**Nutricia"
375,Chil Kid 3 Soya Vanila 200 gr,Rp93.100 - Rp127.300,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"susu yang di gunakan untuk alergi terhadap laktosa**Pangan Olahan Diet Khusus**box, 200 gr**Sanghiang Perkasa**BPOM: MD860528045352"
376,Chil Kid Madu 1600 g,Rp254.500 - Rp345.600,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Kemasan ganda @ 1600 g**Sanghiang Perkasa
377,Chil Kid Madu 400 g,Rp69.000 - Rp131.500,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Box 400 Gr**Sanghiang Perkasa
378,Chil Kid Madu 800 g,Rp115.400 - Rp216.000,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Kemasan ganda @ 800 g**Sanghiang Perkasa
379,Chil Kid P-HP 3 400 g,Rp135.600 - Rp196.500,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"susu anak usia 1-3 tahun dengan Protein Whey terhidrolisa Parsial untuk kurangi risiko alergi anak. Dengan Formula Moricare+ Prodiges yang memiliki sinergi nutrisi tepat dari Faktor Kecerdasan Multitalenta, Faktor Pertahanan Tubuh Ganda dan Faktor Tumbuh Kembang Optimal agar tumbuh sehat cerdas**Pangan Olahan Diet Khusus**box, 400 gr**Sanghiang Perkasa**BPOM: MD862210392281"
380,Chil Kid P-HP 800 g,Rp272.200 - Rp384.200,Golongan Produk**Kemasan**Manufaktur,"Pangan Olahan Diet Khusus**Box, Aluminium foil @ 800 g**Sanghiang Perkasa"
381,Chil Kid Platinum Madu 800 g,Rp194.000 - Rp383.400,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Susu pertumbuhan usia 1-3 tahun dengan Brain Care dan Body Defense yaitu Sinergi (gabungan) nutrisi tepat dari Faktor Kecerdasan Multi talenta untuk mempercepat daya tangkap-daya ingat saat belajar/beraktivitas dan Faktor Pertahanan Tubuh Ganda baik diseluruh tubuh maupun disaluran cerna agar tidak mudah demam, batuk, pilek, diare, sembelit.**Susu skim, bubuk whey terdemineralisasi, malto dekstrin, minyak nabati, sukrosa, konsentrat whey protein, lemak susu, kalsium kaseinat, laktulosa, perisa madu, DHA, pengemulsi lesitin kedelai, AA, probiotik, laktoferin, nukleotida, mineral dan vitamin**Minimal 3 gelas/hari. Banyaknya pemberian susu tergantung dari usia anak, pemberian makan dan jumlah makanan padat yang telah dikonsumsi.**5sdk takar (32gr)+ 180ml Air hangat (Protein akan rusak bila terkena air panas).**Pangan Olahan Diet Khusus**Kaleng 800 g**Sanghiang Perkasa**BPOM: MD562210615281"
382,Chil Kid Platinum Rasa Madu 400 g,Rp87.100 - Rp192.100,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur,"Melengkapi kebutuhan nutrisi penting bagi si kecil, memberikan asupan nutrisi dengan baik, membantu tumbuh kembang anak dengan sempurna**Susu skim, bubuk whey terdemineralisasi, malto dekstrin, minyak nabati, sukrosa, konsentrat whey protein, lemak susu, kalsium kaseinat, laktulosa, perisa madu, DHA, pengemulsi lesitin kedelai, AA, probiotik, laktoferin, nukleotida, mineral dan vitamin**Minimal 3 gelas/hari. Banyaknya pemberian susu tergantung dari usia anak, pemberian makan dan jumlah makanan padat yang telah dikonsumsi.**5sdk takar (32gr)+ 180ml Air hangat (Protein akan rusak bila terkena air panas).**Pangan Olahan Diet Khusus**Kaleng 400 g**Sanghiang Perkasa"
383,Chil Kid Platinum Rasa Vanila 800 g,Rp194.000 - Rp383.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"CHIL KID PLATINUM RASA VANILA merupakan susu pertumbuhan untuk anak berusia 1-3 tahun. Memiliki inovasi unggul dalam nutrisi untuk masa pertumbuhan dan perkembangan yang optimal**Susu formula untuk pertumbuhan anak usia 1-3 tahun**Susu skim, bubuk whey terdemineralisasi, malto dekstrin, minyak nabati, sukrosa, konsentrat whey protein, lemak susu, kalsium kaseinat, laktulosa, perisa madu, DHA, pengemulsi lesitin kedelai, AA, probiotik, laktoferin, nukleotida, mineral dan vitamin**Minimal 3 gelas/hari. Banyaknya pemberian susu tergantung dari usia anak, pemberian makan dan jumlah makanan padat yang telah dikonsumsi.**5sdk takar (32gr)+ 180ml Air hangat (Protein akan rusak bila terkena air panas).**Sisa susu harus dibuang jika sudah tidak dikonsumsi selama lebih dari 2 jam, Susu harus segera diminum setelah dilarutkan, Habiskan susu dalam waktu kurang dari 2 minggu, Jangan dikonsumsi jika terjadi perubahan mencolok pada aroma, rasa dan warna susu.**-**-**Pangan Olahan Diet Khusus**Kaleng @ 800 g**Sanghiang Perkasa"
384,Chil Kid Platinum Vanila 400 g,Rp121.600 - Rp201.700,Indikasi Umum**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"Susu formula untuk pertumbuhan anak usia 1-3 tahun**5sdk takar (32gr)+ 180ml Air hangat (Protein akan rusak bila terkena air panas).**Sisa susu harus dibuang jika sudah tidak dikonsumsi selama lebih dari 2 jam, Susu harus segera diminum setelah dilarutkan, Habiskan susu dalam waktu kurang dari 2 minggu, Jangan dikonsumsi jika terjadi perubahan mencolok pada aroma, rasa dan warna susu.**Pangan Olahan Diet Khusus**Kaleng 400 g**Sanghiang Perkasa"
385,Chil Kid Soya 600 g,Rp148.700 - Rp246.000,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Kemasan ganda @ 600 g**Sanghiang Perkasa
386,Chil Kid Vanila 1600 g,Rp245.500 - Rp426.600,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Box 1600 g**Sanghiang Perkasa
387,Chil Kid Vanila 200 g,Rp31.400 - Rp60.000,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Dus 200 gram**Sanghiang Perkasa
388,Chil Kid Vanila 400 g,Rp70.200 - Rp113.400,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Box 400 Gr**Sanghiang Perkasa
389,Chil Kid Vanila 800 g,Rp115.400 - Rp221.400,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Box 800 g**Sanghiang Perkasa
390,Chil Mil Susu 200 gr,Rp38.000 - Rp62.100,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Chil Mil Gold adalah susu formula lanjutan usia 6-12 bulan.**Bubuk whey terdemineralisasi, minyak nabati, susu skim, laktosa, maltodekstrin, sukrosa, susu buttermilk, konsentrat whey protein yang diperkaya alfa lakralbumin, whey protein terhidrlisa, konsentrat whey protein, AA DHA, laktosa, pengemulsi lesitin kedelai, lemak susu, laktoferin, taurin, nul;eotida, karnitin, mineral dan vitamin**Sesuai kebutuhan**Pangan Olahan Diet Khusus**Dos 200 g**Sanghiang Perkasa**BPOM: MD862210200281"
391,Chil Mil Susu 400 gr,Rp77.600 - Rp164.200,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Morinaga Chilmil Platinum Tahap 2 (6-12M) adalah susu formula lanjutan ASI untuk usia 6 - 12 bulan. ASI eslusi penting diberikan selama 6 bulan pertama usia bayi dan dianjurkan untuk dilanjutkan hingga usia 2 tahun. Morinaga Chilmil Platinum dapat membantu si kecil di masa tumbuh kembangnya**Asam linoleat, nukleotida, zat besi, protein, kalsium, taurin, vitamin a, vitamin e, vitamin c, kolin**Sesuai kebutuhan**Pangan Olahan Diet Khusus**Box, Aluminium foil @ 400 g**Sanghiang Perkasa**BPOM: MD862210512281"
392,Chil Mil Susu 800 g,Rp122.500 - Rp243.000,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur,Morinaga Chilmil Platinum Tahap 2 (6-12M) adalah susu formula lanjutan ASI untuk usia 6 - 12 bulan. ASI eslusi penting diberikan selama 6 bulan pertama usia bayi dan dianjurkan untuk dilanjutkan hingga usia 2 tahun. Morinaga Chilmil Platinum dapat membantu si kecil di masa tumbuh kembangnya**Pangan Olahan Diet Khusus**Box 800 G**Sanghiang Perkasa
393,Chil Mil Susu P-HP 400 g,Rp156.300 - Rp222.400,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Box 400 g**Kalbe Morinaga Indonesia
394,Chil Mil Susu P-HP 800 g,Rp282.300 - Rp439.500,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Can 800 g**Kalbe Morinaga Indonesia
395,Chil Mil Susu Platinum 400 g,Rp109.200 - Rp203.700,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur,"Chil Mil Platinum Moricare+ adalah susu formula lanjutan yang dibuat untuk bayi usia 6-12 bulan.**Bubuk whey terdemineralisasi, minyak nabati, susu skim, laktosa, maltodekstrin, sukrosa, susu buttermilk, konsentrat whey protein yang diperkaya alfa lakralbumin, whey protein terhidrlisa, konsentrat whey protein, AA DHA, laktosa, pengemulsi lesitin kedelai, lemak susu, laktoferin, taurin, nul;eotida, karnitin, mineral dan vitamin**Sesuai kebutuhan**Pangan Olahan Diet Khusus**Kaleng 400 g**Sanghiang Perkasa"
396,Chil Mil Susu Platinum 800 g,Rp165.200 - Rp388.800,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur,"Susu formula lanjutan untuk bayi usia 6 bulan-1 tahun**Bubuk whey terdemineralisasi, minyak nabati, susu skim, laktosa, maltodekstrin, sukrosa, susu buttermilk, konsentrat whey protein yang diperkaya alfa lakralbumin, whey protein terhidrlisa, konsentrat whey protein, AA DHA, laktosa, pengemulsi lesitin kedelai, lemak susu, laktoferin, taurin, nul;eotida, karnitin, mineral dan vitamin**Sesuai kebutuhan**Pangan Olahan Diet Khusus**Kaleng 800 g**Sanghiang Perkasa"
397,Chil Mil Susu Soya 300 g,Rp57.800 - Rp129.300,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Can 300 g**Sanghiang Perkasa
398,Chil Mil Susu Soya 600 g,Rp154.400 - Rp243.000,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Can 600 g**Sanghiang Perkasa
399,Chil School Madu 800 g,Rp124.200 - Rp177.000,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Kemasan ganda @ 800 g**Sanghiang Perkasa
400,Chil School Platinum Vanila 800 g,Rp136.400 - Rp324.000,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Box 800 g**Sanghiang Perkasa
401,Chil School Soya 300 g,Rp75.600 - Rp113.400,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Box 300 g**Sanghiang Perkasa
402,Chil School Vanila 1600 g,Rp251.500 - Rp333.700,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Box 4 X 400 g**Sanghiang Perkasa
403,Chil School Vanilla 400 g,Rp57.000 - Rp100.400,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"susu pertumbuhan anak usia 3-12 tahun berkalori tinggi (200kkal/saji) untuk atasi anak susah makan.**Susu skim, malto dekstrin, minyak nabati, sukrosa, bubuk vanilla, natrium kaseinat, prebiotik latktulosa, perisa susu, DHA, lesitin kedelai, laktoferin, mineral dan vitamin**Sesuai kebutuhan**Produk Konsumen**Dos 400 g**Sanghiang Perkasa**BPOM: MD805010047281"
