,name,price,deskripsi,isi_deksripsi
367,Nature's Health Omega 3-6-9 45 Kapsul,Rp297.800 - Rp424.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Nature's Health Omega 3-6-9 adalah suplemen makanan yang mengandung asam lemak omega-3, Asam lemak omega-6, Asam lemak omega-9 sebagai zat aktifnya. Nature's Health Omega 3-6-9 digunakan untuk membantu memelihara kesehatan, mencegah penurunan kerja otak seperti penyakit alzheimer, mencegah penyakit jantung dan tekanan darah tinggi, meningkatkan kesehatan mata, sendi, hati, ginjal, kulit, dan sel-sel tubuh.**Membantu memelihara kesehatan, Membantu mensuplai oksigen ke sel-sel tubuh dan menjaga kelancaran aliran darah, Membantu meningkatkan kesuburan pada pria, Membantu mencegah penyakit jantung dan tekanan darah tinggi, stroke, dan arthritis, Membantu mencegah penurunan daya kerja otak & mencegah penyakit Alzheimer, Baik untuk kesehatan mata, persendian, hati, ginjal, kulit dan sel-sel tubuh, Membantu mengatasi PMS (pre menstrual syndrome).**Asam lemak omega-3 1272 mg (ALA (alpha-liolenic-acid) 672 mg, EPA (Elcosapentaeonic acid) 360 mg, DHA (Docosahexaenoic acid) 240 mg), Asam lemak omega-6 928 mg (asam lioneic 640 mg, GLA (Gamma-Linolenic--Acid) 288 mg), Asam lemak omega-9 275 mg**Remaja: 1 kapsul per hari Dewasa: 1-3 kapsul perhari**Sesudah makan**Pasien yang memiliki riwayat hipersensitif terhadap salah satu komposisi dari Nature's Health Omega 3-6-9. Tidak boleh digunakan sebelum operasi.**Belum ada efek samping yang dilaporkan.**Produk Konsumen**Dus, Botol @ 45 Kapsul**Radiant Sentral Nutrindo**BPOM: SI044512011"
368,Nature's Health Omegacor 75 Kapsul,Rp477.000 - Rp679.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Memelihara kesehatan, menurunkan kadar trigliserida & kolesterol jahat lainnya dalam darah, menjaga kelenturan pembuluh darah & menurunkan hipertensi, mencegah penyumbatan pada pembuluh darah, mengatur denyut jantung, menjaga kesehatan organ-organ tubuh lainnya, membantu mengatasi rematik, psoriasis & eksim.**Fish body oil concentrate with natural lemon flavor & proprietary antioxidant blend, Gelatin, Glycerin and Purified water**1-2 kali sehari 1 kapsul lunak, atau 3 softgel/hari**Sesudah makan**Simpan dalam tempat tertutup rapat, Hindari dari jangkauan anak-anak**-**-**Vitamin & Suplemen**Botol @ 75 Kapsul**Radiant Sentral Nutrindo**BPOM: SI104301371"
369,Nature's Health Squalen 1000mg 100 Kapsul,Rp440.000 - Rp687.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Sebagai tonikum menjaga kesehatan badan meningkatkan ketahanan tubuh terhadap berbagai macam serangan penyakit seperti kanker, hepatitis, diabetes & penyakit jantung koroner. Mensuplai oksigen ke jaringan tubuh. Membantu dalam pengobatan pasien Tuberkulosis penyakit kulit, lambung usus, radang hati, diabetes dan jantung koroner. Membantu penyembuhan luka serta menghaluskan dan menyegarkan kulit. Dapat dioleskan ke kulit untuk mencegah keriput.**Squalene 1000 mg, Gelatin, Glycerin and Purified water**1 x sehari**Sesudah makan**Simpan dalam tempat tertutup rapat, Hindari dari jangkauan anak-anak**-**-**Produk Konsumen**Botol Isi 100 Kapsul**Radiant Sentral Nutrindo**BPOM: SI054317441"
370,Nature's Health Squalene Omega Epo 30 Kapsul,Rp162.000 - Rp357.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Membantu mensuplai oksigen ke sel dan jaringan tubuh, menjaga kelancaran aliran darah, mencegah penyakit jantung, stroke, asteosklerosis, arthritis, alzheimer, membantu menurukan kadar kolesterol, LDL, trigliserid, hipertensi, meningkatkan HDL, dan dapat membantu mengatasi PMS (Pre Menstrual Syndrome), membantu penyembuhan luka dan menghaluskan kulit, membantu dalam pengobatan TB.**Squalene, Pure Salmon Oil, EPA, DHA, Evening Primrose Oil, Vitamin E, Gelatin, Glycerin and Purified Water**2-4 softgel per hari**Sesudah makan**Tidak dianjurkan untuk wanita hamil dan menyusui. Mmiliki aktifotas antitrombotik, penggunaan harus dihentikan sebelum operasi. Simpan dalam tempat tertutup rapat, Hindari dari jangkauan anak-anak.**-**-**Produk Konsumen**Botol @ 30 Kapsul**Radiant Sentral Nutrindo**BPOM: SI054317441"
371,Nature's Health Virgin Salmon Omega-3 Fish Oil 1080 mg 50 Kapsul,Rp213.500 - Rp379.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Nature HealthVirgin S.Omega-3, merupakan minyak ikan dalam bentuk tablet hisap dengan rasa lemon yang kaya akan kandungan astaxanthin yang memiliki banyak manfaat bagi kesehatan.**Membantu memelihara kesehatan, Membantu pembentukan sel-sel baru pada seluruh tubuh, yang dibutuhkan oleh sel-sel saraf dan otak dalam menjalankan fungsinya secara maksimal, seperti daya ingat, berpikir, konsentrasi, dan lain-lain, Membantu menjaga kesehatan mata secara menyeluruh, Mengoptimalkan fungsi retina yang bermanfaat untuk penglihatan, Membantu meredakan inflamasi/ peradangan, Membantu mencegah bronchitis, emphysema (penyakit paru), Membantu menjaga kesehatan kulit, Membantu mengatasi penyakit kulit seperti psoriasis, eksim, Membantu menurunkan kolesterol dan trigleserida dalam darah yang mengakibatkan penyakit jantung, Mengandung Ataxanthin bermanfaat sebagai antioksidan alami (lebih kuat dari Vitamin E maupun Beta Carotene) untuk melawan radikal bebas yang merusak sel-sel tubuh, Membantu meningkatkan fungsi sistem imun.**Omega-3 Fatty Acids 250 mg (EPA 100 mg, DHA 100 mg, dan Other Omega-3 Fatty Acids 50 mg), Gelatin (bovine), Glycerin (vegetable), Purified Water, Rosemary Extract, Ascorbyl Palmitate, Natural Tocopherol.**Dewasa: 2-3 softgel sehari, Anak: 1 softgel sehari (dapat di campur susu atau jus).**Sesudah makan**Vitamin & Suplemen**Botol @ 50 kapsul lunak**Radiant Sentral Nutrindo**BPOM: SI024303291"
372,Nature's Plus Ultra Epo 1500 60 Kapsul,Rp750.500 - Rp985.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Memproduksi prostaglandin yaitu hormon yang bekerja sebagai penghantar kimia tubuh dan mengatur berbagai proses tubuh. Menjaga kesehatan rambut dan peremajaan serta elastisitas kulit, membantu memperbaiki kondisi kulit seperti eksim, proriasis dan jerawat dan membantu mengatasi peradangan lainnya. Membantu menurunkan hipertensi, hiperkolesterolemia dan triliserida, mencegah arthritis dan penyakit kardiovaskuler. Untuk transmisi impuls saraf, serta pembentukan dan fungsi otak. Membantu mengurangi Pre Menstruasi Syndrome (PMS) dan gejala Hot Flushes pada wanita menopause. Bila dikonsumsi pada penderita diabetes akan membantu mengurangi gejala Neuropati. Tambahan vitamin E 5 IU untuk menjaga kualitas tiap softgelnya mulai proses pembuatan, penyimpanan sampai softgel terakhir yang dikonsumsi.**Evening Primrose Oil, Asam lemak tak jenuh GLA (Gamma Linolenic Acid), Linolenic acid dan Alpha Linolenic Acid, Gelatin, Glycerin, and Purified Water**1 x sehari 1 kapsul**Sesudah makan**Simpan dalam tempat tertutup rapat, Hindari dari jangkauan anak-anak**-**-**Produk Konsumen**Botol @ 60 Kapsul**Radiant Sentral Nutrindo**BPOM: SI044311031"
373,Nature's Pride Golden Velo 30 Kapsul,Rp158.900 - Rp313.500,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu memelihara kesehatan tubuh.**Fish Oil 1200 mg, EPA 480 mg, DHA 360 mg**1-3 softgel per hari atau sesuai anjuran dokter.**Sesudah makan**Vitamin & Suplemen**Botol plastik @ 30 Kapsul Lunak**Golden Coral Corporindo**BPOM: SD142345201"
374,Natureline Albusmed 60 Kapsul,Rp232.500 - Rp258.700,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Herbal**Botol @ 60 Kapsul @ 520 mg**HERMED**BPOM: TR192331631
375,Nordic Naturals Complete Omega 369 Lemon 60 SoftGel,Rp550.300 - Rp659.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Membantu menjaga fungsi kardiovaskular, kesehatan otak, suasana hati & respon peradangan yang sehat Membantu menurunkan hipertensi & hiperkolesterolemia Membantu menjaga kesehatan sendi, kulit & metabolisme tubuh**Purified deep sea fish oil (from anchovies and sardines), soft gel capsule (gelatin, glycerin, water, natural lemon flavor), borage seed oil (borago officinalis), natural lemon flavor, d-alpha tocopherol, rosemary extract (a natural preservative).**2 kapsul per hari**Bersama makanan**Konsultasikan dengan dokter sebelum mengonsumsi produk ini jika memiliki alergi terhadap iodin, menggunakan pencair darah, atau ingin melakukan operasi.**-**-**Produk Konsumen**Botol @ 60 Kapsul**Natural Nutrindo**BPOM: SI104301651"
376,Nordic Naturals Epa Extra Lemon 60 SoftGel,Rp1.097.300 - Rp1.633.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Membantu menjaga kesehatan tubuh Membantu menjaga kesehatan fungsi jantung dan otak Menjaga kesehatan persendian, saluran pencernaan, dan meningkatkan sistem imunitas tubuh**Purified deep sea fish oil (from anchovies and sardines), soft gel capsule (gelatin, glycerin, water, natural lemon flavor), natural lemon flavor, d-alpha tocopherol, rosemary extract (a natural preservative).**2 kapsul per hari**Bersama makanan**Jauhkan dari jangkauan anak-anak. Konsultasikan dengan dokter sebelum mengonsumsi produk ini jika sedang hamil, diabetes, memiliki alergi terhadap iodin, menggunakan pencair darah, atau ingin melakukan operasi""**-**-**Vitamin & Suplemen**Botol @ 60 Kapsul**Natural Nutrindo**BPOM: SI114303081"
377,Nordic Naturals Omega Ldl SoftGels 60S,Rp744.700 - Rp1.041.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Mendukung kadar kolesterol & trigliserida normal pada tubuh yang sehat Menjaga fungsi kardiovaskular secara umum**Purified deep sea fish oil (from anchovies and sardines), soft gel capsule (gelatin, glycerin, purified water, carob color, natural lemon flavor), red yeast rice powder, beeswax, d-alpha tocopherol, coenzyme Q10, rosemary extract (a natural preservative).**3 kapsul per hari**Bersama makanan**konsultasikan ke dokter sebelum menggunakan produk ini, jauhkan dari jangkauan anak-anak**-**-**Produk Konsumen**Botol @ 60 Kapsul**Natural Nutrindo**BPOM: SI114303171"
378,Nordic Naturals Ultimate DHA Eye 60 SoftGel,Rp1.351.500 - Rp1.587.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Memperlambat perkembangan kelainan mata akibat faktor usia & menghambat radikal bebas Membantu produksi air mata & untuk kesehatan retina serta makular mata**Purified deep sea fish oil (from anchovies & sardines), d-alpha tocopherol, lutein (in corn oil), zeaxanthin (in corn oil), rosemary extract, yellow beeswax, soy lecithin**2 x sehari 1 kapsul**Diminum setelah makan**konsultasikan ke dokter sebelum menggunakan produk ini, jauhkan dari jangkauan anak-anak**-**-**Vitamin & Suplemen**Botol @ 60 Kapsul**Natural Nutrindo**BPOM: SI104302271"
379,Nutracare Omega 3-6-9 1200 mg 30 Kapsul,Rp244.300 - Rp323.600,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu memelihara kesehatan.**Vitamin & Suplemen**Dus, Botol @ 30 Kapsul Lunak**Indocare Citra Pasific**BPOM: SI074325641"
380,Nutracare Wild Alaskan Salmon Oil 30 Kapsul,Rp88.500 - Rp250.900,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Merangsang pembentukan zat yang melebarkan pembuluh darah serta menghambat zat yang menyempitkan pembuluh darah dan mengurangi penumpukan kolesterol dengan lebih maksimal.**Mengandung Omega-3 sebagai: EPA (Eicosapentaenoic Acid), DHA (Docosahexaenoic Acid)**1 x sehari 1-2 kapsul**Produk Konsumen**Dus, Botol @ 30 Kapsul**Nutracare**BPOM: SI074325031"
381,Nutrimax Hers 60 Tablet,Rp297.700 - Rp564.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX HERS merupakan kombinasi sinergis berbagai jenis herbal sumber fitoestrogen, vitamin dan asam amino untuk membantu menjaga keseimbangan hormonal tubuh sehingga membantu mengatasi berbagai masalah kewanitaan serta menjaga kesehatan sistem reproduksi dan kesuburan wanita sejak remaja (pubertas), termasuk mengatasi keluhan menjelang menopause hingga pasca menopause. Manfaat : - Membantu menormalkan siklus haid dan mengatasi nyeri menjelang haid (Pre Menstrual Syndrom/PMS). - Membantu mengatasi gejala menopause (rasa panas, sering berkeringat, muka kemerahan, sulit tidur, emosi tidak stabil). - Menjaga keseimbangan hormon pada pasca menopause. - Membantu mencegah & mengatasi osteoporosis.**Membantu memelihara kesehatan wanita**Tiap tablet mengandung : - Standardized Soybean Extract 50 mg. (Min. 25% isoflavones). - Deglycyrrhizinated Licorice 50 mg. - Angelica Sinensis Powder 65 mg. - Dong Quai Powder 75 mg. - Red Clover Powder 35 mg. - Chastebery Powder 40 mg. - Wild Yam Extract 75 mg. - L-Leucine 75 mg. - L-valne 50 mg. - D-calcium Panthotenate (Vitamin B5) 10 mg. - Avena sativa Extract 5 mg. - Pyridoxine HCl (Vitamin B6) 10 mg. - Cramp Bark Powder 50 mg. - Damiana 50 mg. - False Unicorn Root Powder 50 mg. - Evening Primrose 50 mg. - Red Raspberry Powder 50 mg. - Motherwort 50 mg. - Sage 50 mg. - Dandelion 50 mg.**1 kali sehari 1 tablet.**Diminum setelah makan malam.**- Hentikan pemakaian selama masa haid. - Tidak dianjurkan untuk ibu hamil & meyusui, serta penderita kista/tumor/kanker, dan memiliki riwayat penyakit hati.**Vitamin & Suplemen**Botol @ 60 Tablet**Suryaprana Nutrisindo**BPOM: SI174508571"
382,Nutrimax Omega 3 100 Kapsul,Rp548.900 - Rp818.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX OMEGA 3 diekstrak dari minyak ikan Ancovhy yang mengandung EPA (Eicosapentaenoic Acid) dan DHA (Docosahexaenoic Acid) yang bekerja secara sinergis untuk membantu mengatasi masalah kolesterol dan trigliserida, sehingga mampu menjaga kesehatan jantung, sekaligus berfungsi sebagai nutrisi untuk mengoptimalkan fungsi otak dan retina mata. Manfaat : - Membantu menormalkan kadar kolesterol dan trigliserida. - Mengurangi risiko penyakit jantung koroner dan menjaga kesehatan jantung. - Meningkatkan daya tahan tubuh terhadap penyakit dan infeksi. - Membantu melancarkan sirkulasi darah ke seluruh tubuh dan mengoptimalkan fungsi otak dan retina mata. - Membantu menormalkan tekanan darah tinggi. - Membantu mengatasi penyakit tulang dan persendian. - Bagi ibu hamil (mulai trisemester 2) dan menyusui dapat mengoptimalkan proses tumbuh kembang sel otak dan saraf janin serta menjaga kesehatan retina mata dan memperbaiki penglihatan pada bayi. - Plus vitamin E sebagai antioksidan alamiah dan mengelastikan pembuluh darah.**Suplementasi untuk membantu mengatasi masalah kolesterol dan trigliserida, sehingga mampu menjaga kesehatan jantung, sekaligus berfungsi sebagai nutrisi untuk mengoptimalkan fungsi otak dan retina mata serta membantu memelihara kesehatan.**Tiap kapsul mengandung : - Fish Oil (Anchovy) 1000 mg. - EPA 180 mg. - DHA 120 mg. - Vitamin E (d-alpha tocopheryl acetate) 50 IU.**1 kali sehari 1 Kapsul lunak.**Diminum setelah makan malam**- Hati-hati mengkonsumsi produk dengan kandungan EPA lebih tinggi dari DHA bersamaan dengan antikoagulan, kerana dapat meningkatkan efek pengenceran darah. - Jika akan menjalani operasi, komunikasikan dengan dokter Anda terlebih dahulu mengenai penggunaan suplemen ini.**Vitamin & Suplemen**Botol @ 100 Softgel**Suryaprana Nutrisindo**BPOM: SI184309681"
383,Nutrimax Omega 3 30 Kapsul,Rp137.900 - Rp327.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX OMEGA 3 diekstrak dari minyak ikan Ancovhy yang mengandung EPA (Eicosapentaenoic Acid) dan DHA (Docosahexaenoic Acid) yang bekerja secara sinergis untuk membantu mengatasi masalah kolesterol dan trigliserida, sehingga mampu menjaga kesehatan jantung, sekaligus berfungsi sebagai nutrisi untuk mengoptimalkan fungsi otak dan retina mata. Manfaat : - Membantu menormalkan kadar kolesterol dan trigliserida. - Mengurangi risiko penyakit jantung koroner dan menjaga kesehatan jantung. - Meningkatkan daya tahan tubuh terhadap penyakit dan infeksi. - Membantu melancarkan sirkulasi darah ke seluruh tubuh dan mengoptimalkan fungsi otak dan retina mata. - Membantu menormalkan tekanan darah tinggi. - Membantu mengatasi penyakit tulang dan persendian. - Bagi ibu hamil (mulai trisemester 2) dan menyusui dapat mengoptimalkan proses tumbuh kembang sel otak dan saraf janin serta menjaga kesehatan retina mata dan memperbaiki penglihatan pada bayi. - Plus vitamin E sebagai antioksidan alamiah dan mengelastikan pembuluh darah.**Suplementasi untuk membantu mengatasi masalah kolesterol dan trigliserida, sehingga mampu menjaga kesehatan jantung, sekaligus berfungsi sebagai nutrisi untuk mengoptimalkan fungsi otak dan retina mata serta membantu memelihara kesehatan.**Tiap kapsul mengandung : - Fish Oil (Anchovy) 1000 mg. - EPA 180 mg. - DHA 120 mg. - Vitamin E (d-alpha tocopheryl acetate) 50 IU.**1 kali sehari 1 Kapsul lunak.**Diminum setelah makan malam**- Hati-hati mengkonsumsi produk dengan kandungan EPA lebih tinggi dari DHA bersamaan dengan antikoagulan, kerana dapat meningkatkan efek pengenceran darah. - Jika akan menjalani operasi, komunikasikan dengan dokter Anda terlebih dahulu mengenai penggunaan suplemen ini.**Vitamin & Suplemen**Botol @ 30 Kapsul Lunak**Suryaprana Nutrisindo**BPOM: SI184309681"
384,Nutrimax Omega 3 Pro 30 Kapsul,Rp180.000 - Rp322.100,Indikasi Umum**Golongan Produk**Manufaktur**No. Registrasi,Membantu memelihara kesehatan.**Vitamin & Suplemen**Suryaprana Nutrisindo**BPOM: SD202356301
385,Nutrimax Omega Complex 30 Kapsul,Rp234.500 - Rp428.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX OMEGA COMPLEX merupakan kombinasi asam lemak esensial omega 3, omega 6, dan omega 9 berasal dari Omega 3 Fish Oil, Flaxseed Oil dan Borage Seed Oil, dilengkapi dengan vitamin E sebagai antioksidan dan pengelastisitas pembuluh darah. Manfaat suplemen ini adalah : - Membantu menormalkan kadar kolesterol, trigliserida darah juga meningkatkan kolesterol baik (HDL), melancarkan sirkulasi darah serta mengoptimalkan fungsi jantung dan pembuluh darah. - Membantu mengatasi peradangan pada penyakit artritis (tulang dan sendi), alergi dan asma. - Meningkatkan dan mengoptimalkan fungsi otak, sistem saraf dan mata. - Membantu meningkatkan energi dan daya tahun tubuh serta memulihkan kondisi tubuh yang lemah. - Membantu mencegah dan terapi psoriasis (autoimmune), kanker, diabetes. - Menjaga keseimbangan hormonal tubuh. - Membantu menjaga kesehatan dan kecantikan serta menunda penuaan dini.**Membantu memelihara kesehatan.**Tiap softgel mengandung : - Alpha Linolenic Acid - Omega 3 220 mg - Salmon Fish Oil - Omega 3 200 mg - EPA (Eicosapentaenoic Acid) - Omega 3 120 mg - DHA (Docosahexaenoic Acid) - Omega 3 80 mg - GLA (Gamma Linolenic Acid) - Omega 6 96 mg - LA (Linoleic Acid) - Omega 6 180 mg - Oleic Acid - Omega 9 150 mg - Natural Vitamin E (d-alpha tocopherol) 50 IU.**1 kali sehari 1 kapsul lunak.**Diminum setelah makan malam.**- Dapat meningkatkan resiko pendarahan. - Hentikan pemakaian 2 minggu sebelum operasi. - Simpan di bawah suhu 30 derajat celcius. - Jauhkan dari jangkauan anak - anak.**Vitamin & Suplemen**Botol @ 30 kapsul**Suryaprana Nutrisindo**BPOM: SI184309801"
386,Nutrimax Omega Complex 60 Kapsul,Rp448.200 - Rp736.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX OMEGA COMPLEX merupakan kombinasi asam lemak esensial omega 3, omega 6, dan omega 9 berasal dari Omega 3 Fish Oil, Flaxseed Oil dan Borage Seed Oil, dilengkapi dengan vitamin E sebagai antioksidan dan pengelastisitas pembuluh darah. Manfaat suplemen ini adalah : - Membantu menormalkan kadar kolesterol, trigliserida darah juga meningkatkan kolesterol baik (HDL), melancarkan sirkulasi darah serta mengoptimalkan fungsi jantung dan pembuluh darah. - Membantu mengatasi peradangan pada penyakit artritis (tulang dan sendi), alergi dan asma. - Meningkatkan dan mengoptimalkan fungsi otak, sistem saraf dan mata. - Membantu meningkatkan energi dan daya tahun tubuh serta memulihkan kondisi tubuh yang lemah. - Membantu mencegah dan terapi psoriasis (autoimmune), kanker, diabetes. - Menjaga keseimbangan hormonal tubuh. - Membantu menjaga kesehatan dan kecantikan serta menunda penuaan dini.**Membantu memelihara kesehatan**Tiap softgel mengandung : - Alpha Linolenic Acid - Omega 3 220 mg - Salmon Fish Oil - Omega 3 200 mg - EPA (Eicosapentaenoic Acid) - Omega 3 120 mg - DHA (Docosahexaenoic Acid) - Omega 3 80 mg - GLA (Gamma Linolenic Acid) - Omega 6 96 mg - LA (Linoleic Acid) - Omega 6 180 mg - Oleic Acid - Omega 9 150 mg - Natural Vitamin E (d-alpha tocopherol) 50 IU.**1 kali sehari 1 kapsul lunak.**Diminum setelah makan malam**- Hati-hati mengkonsumsi produk dengan kandungan EPA lebih tinggi dari DHA bersamaan dengan antikoagulan, dapat eningkatkan efek pengenceran darah. - Jika akan menjalankan operasi, komunikasikan dengan dokter mengenai penggunaan suplemen ini. - Simpan pada suhu dibawah 30 C**-**-**Vitamin & Suplemen**Botol @ 60 Kapsul**Suryaprana Nutrisindo**BPOM: SI034304891"
387,Nutrimax Squalene 2000 30 Kapsul,Rp315.000 - Rp602.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX SQUALENE 2000 mengandung ekstrak Squalene yang berasal dari hasil ekstrak hati ikan hiu yang mempunyai kemampuan untuk mensuplai oksigen dan memenuhi kebutuhan oksigen dalam jaringan sehingga melancarkan proses metabolisme tubuh. Manfaat : - Meningkatkan daya tahan tubuh (imunitas) terhadap penyakit, infeksi dan kanker - Meningkatkan suplai oksigen ke seluruh jaringan tubuh untuk mengatasi kelelahan, letih, lesu, pegal-pegal, kejang dan kram otot - Membantu mempercepat penyembuhan luka (luar maupun dalam) - Membantu mengatasi gangguan pernapasan dan pencernaan - Membantu mengatasi kelelahan, letih, lesu, pegal-pegal, kejang dan kram otot**Membantu memelihara kesehatan**Tiap kapsul lunak mengandung : Pure Squalene from Deep Sea Shark Liver Oil 1000 mg**1-2 kali sehari 1 kapsul lunak**Diminum setelah makan**- Simpan di bawah suhu 30�C - Jauhkan dari jangkauan anak - anak**Vitamin & Suplemen**Botol @ 30 kapsul**Suryaprana Nutrisindo**BPOM: SI054319081"
388,Nutriwell Omega Complex 60 Kapsul,Rp202.800 - Rp318.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur,"Nutriwell Omega Complex merupakan suplemen yang mengandung komposisi alami fish oil, borage oil, dan flaxseed oil kaya akan kandungan omega 3,6, dan 9. Kombinasi ke-3 asam lemak essential ini membantu meningkatkan kesehatan jantung, otak, mata dan kulit.**Membantu menunjang kesehatan jantung, membantu menurunkan kadar kolesterol dan trigliserida, membantu meredakan peradangan sendi dan nyeri sendi, membantu menjaga kesehatan fungsi otak dan sel-sel saraf.**Fish Oil (EPA, DHA) 400 mg, Borage Oil 400 mg, Flax Seed Oil 400 mg, Vitamin E (Mixed Tocopherol) 1 IU**1 softgel per hari**Dikonsumsi setelah makan**Produk Konsumen**Botol Plastik @ 60 Kapsul Lunak**Vita Shopindo"
389,Nutriwell Omega-3 Fish Oil 60 Kapsul,Rp112.200 - Rp197.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur,"Nutriwell Omega-3 Fish Oil 1000 mg isi 60 softgel merupakan suplemen yang mengandung EPA (Eicosapentaenoic acid) & DHA (docosahexaenoic acid). Asam lemak essential Omega-3 yang berfungsi sebagai nutrisi penting dalam membantu mencegah dan mengelola penyakit jantung.**Membantu menunjang kesehatan jantung, membantu menurunkan kadar kolesterol dan trigliserida, membantu meredakan peradangan sendi dan nyeri sendi, membantu menjaga kesehatan fungsi otak dan sel-sel saraf.**Fish Oil (EPA, DHA) 1000 mg, Gelatin (Bovine), Gliserin, Air**1 softgel per hari**Dikonsumsi setelah makan**Produk Konsumen**Botol Plastik @ 60 Kapsul Lunak**Vita Shopindo"
390,Om3Heart 30 Kapsul,Rp35.800 - Rp69.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"OM3HEART MINI merupakan suplemen makanan dengan kandungan Omega 3, EPA, dan DHA yang berasal dari minyak ikan yang digunakan untuk membantu memelihara kesehatan jantung. Omega 3 merupakan asam lemak esensial atau asam lemak tak jenuh yang bekerja dengan membantu menurunkan kadar trigliserida dan meningkatkan kolesterol baik (HDL) di dalam tubuh sehingga membantu mencegah terjadinya penyumbatan di pembuluh darah akibat penumpukan kolesterol.**Memelihara kesehatan jantung**Omega-3 Fatty Acids, EPA, DHA**1-2 kapsul, diminum per hari**Setelah makan**Vitamin & Suplemen**Dus, Botol @ 30 Kapsul**Ultrasakti**BPOM: SI164306741"
391,Om3Heart 60 Kapsul,Rp66.200 - Rp117.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Om3heart adalah omega-3 yang berasal dari ikan laut yang diproses melalui teknologi yang tinggi sehingga menghasilkan omega 3 yang berkonsentrasi tinggi. Om3heart bebas pewarna buatan dan pengawet. Bentuk sediaan mini capsul Om3heart membantu memudahkan untuk di telan.**Memelihara kesehatan jantung**Omega 3**1-2 kapsul sehari**Setelah makan**Vitamin & Suplemen**Dus, Botol @ 60 ml**Ultrasakti**BPOM: SI164306741"
