,name,price,deskripsi,isi_deksripsi
188,My Baby Bath Telon Plus 200 ml,Rp10.500 - Rp24.200,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 200 ml**Barclay
189,My Baby Hair Lotion 100 ml,Rp11.000 - Rp26.400,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 100 ml**Barclay
190,My Baby Hair and Body Wash 200 ml,Rp15.000 - Rp24.300,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pack 200 ml**Tempo Natural Products
191,My Baby Hair and Body Wash 400 ml,Rp16.500 - Rp32.400,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pack 400 ml**Tempo Natural Products
192,My Baby Kids Cologne Sweet Blossom 100 ml,Rp13.100 - Rp17.200,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 100 ml**Barclay
193,My Baby Milk Bath Sweet Floral 200 ml,Rp11.000 - Rp28.800,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pack 200 ml**Tempo Natural Products
194,My Baby Milk Bath Sweet Floral Refill 400 ml,Rp13.200 - Rp32.400,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pouch @ 400 ml**Barclay
195,My Baby Powder Biang Keringat 150 g,Rp7.500 - Rp14.700,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 150 g**Barclay
196,My Baby Powder Biang Keringat 50 g,Rp3.300 - Rp6.600,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 50 g**Barclay
197,My Baby Powder Fresh Fruity 150 g,Rp8.300 - Rp18.000,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 150 g**Barclay
198,My Baby Powder Sweet Floral 150 g,Rp7.500 - Rp16.700,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 150 g**Barclay
199,My Baby Soap Fresh Fruity 100 g,Rp3.200 - Rp7.200,Golongan Produk**Manufaktur,Produk Konsumen**Tempo Natural Products
200,My Baby Soap Fresh Fruity 70 g,Rp3.000 - Rp6.500,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Dus @ 70 gram**Barclay
201,My Baby Soap Sweet Floral 100 g,Rp2.600 - Rp7.200,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Karton @ 100 g**Barclay
202,My Baby Soap Sweet Floral 70 g,Rp2.900 - Rp6.500,Golongan Produk**Manufaktur,Produk Konsumen**Tempo Natural Products
203,Oral B Sikat Gigi Stages 2 2-4 Years Extra Soft 1 Piece,Rp20.500 - Rp27.500,Deskripsi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Sikat Gigi Oral-B Stages 2 dilengkapi dengan Bulu berwarna di tengah untuk membantu mengukur jumlah pasta gigi yang disarankan, Power Tip yang dirancang untuk membantu membersihkan gigi belakang yang sulit dijangkau, Kepala Sempit dirancang untuk memudahkan sikat masuk ke mulut yang kecil. Kepala Sikat yang empuk dirancang untuk membantu melindungi gusi lembut, Gagang ynag mudah untuk digenggam untuk membantu si kecil belajar menyikat gigi**Alat Kesehatan & Medis Habis Pakai**Pack @ 1 Pieces**Procter & Gamble (P&G)**Kemenkes RI: AKL10605013248"
204,Oral B Sikat Gigi Stages 4-24 Month Baby Soft 1 Piece,Rp16.700 - Rp24.200,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Pieces**Procter & Gamble (P&G)**Kemenkes RI: AKL 10605013249
205,Oral-B Sikat Gigi Kids Mickey 1 Piece,Rp10.000 - Rp13.300,Deskripsi**Indikasi Umum**Golongan Produk**Kemasan**Manufaktur,"Oral-B Sikat Gigi Kids Mickey merupakan sikat gigi untuk anak usia 2 - 4 tahun. Sikat gigi ini memiliki bulu sikat yang lembut sehingga dapat membersihkan gigi si kecil secara halus. Selain itu, sikat gigi ini juga dirancang dengan kepala sikat yang empuk agar membantu melindungi gusi si kecil saat menggosok gigi.**Membantu untuk membersihkan gigi.**Produk Konsumen**Pack @ 1 Piece**Procter & Gamble (P&G)"
206,Oral-B Sikat Gigi Stages 1 4-24 Month,Rp19.400 - Rp28.400,Golongan Produk**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Procter & Gamble (P&G)**Kemenkes RI: AKL 10605013249
207,Oral-B Sikat Gigi Stages 3 5-7 Years,Rp19.400 - Rp31.100,Golongan Produk**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Procter & Gamble (P&G)**Kemenkes RI: AKL 10605013247
208,PUREBB Hair Lotion 230 ml,Rp42.000 - Rp62.600,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 230 ml**Etercon Pharma**BPOM: NA18191005953
209,PUREBB Hair Lotion 80 ml,Rp16.200 - Rp36.200,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 80 ml**Etercon Pharma**BPOM: NA18191005953
210,PUREBB Liquid Soap 230 ml,Rp60.100 - Rp158.800,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 230 ml**Etercon Pharma**BPOM: NA18200700883
211,PUREBB Liquid Soap 80 ml,Rp20.800 - Rp54.000,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 80 ml**Etercon Pharma**BPOM: NA18200700883
212,PUREBB Lotion 200 ml,Rp55.000 - Rp98.900,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 200 ml**Etercon Pharma**BPOM: NA18200103745
213,PUREBB Lotion 80 ml,Rp31.700 - Rp56.900,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 80 ml**Etercon Pharma**BPOM: NA18200103745
214,PUREBB Shampoo Freshy 230 ml,Rp27.000 - Rp69.300,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 230 ml**Etercon Pharma**BPOM : NA18211001077
215,PUREBB Shampoo Fruity 230 ml,Rp32.400 - Rp66.500,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 230 ml**Etercon Pharma**BPOM: NA18211000666
216,PUREBB Shampoo Fruity Refill 450 ml,Rp40.000 - Rp78.600,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Pouch @ 450 ml**Etercon Pharma**BPOM: NA18211000666
217,PUREBB Soothing Moisturizer Cream 100 gr,Rp73.200 - Rp129.600,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Produk Konsumen**Dus, Tube 100 gram**Etercon Pharma**BPOM: NA18200105308"
218,PUREBB Soothing Moisturizer Cream 200 g,Rp94.500 - Rp191.300,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Produk Konsumen**Dus, Tube @ 200 g**Etercon Pharma**BPOM: NA18200105308"
219,PUREBB Sunblock 50 g,Rp126.400 - Rp126.500,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Melindungi kulit bayi dari efek buruk sinar matahari.**Zinc Oxide micronized particle, SPF 25, Apricot Kernel Oil.**Sesuai kebutuhan**Produk Konsumen**Tube @ 50 g**Etercon Pharma**BPOM: NA18211701001"
220,PUREBB Wash Freshy 230 ml,Rp29.400 - Rp67.300,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Sabun cair untuk membersihkan badan, rambut dan kulit kepala serta lembut di mata dan cocok untuk kulit sensitif bayi.**Produk Konsumen**Botol @ 230 ml**Etercon Pharma**BPOM: NA18210701046"
221,PUREBB Wash Freshy Refill 450 ml,Rp48.200 - Rp84.500,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Pouch 450 ml**Etercon Pharma**BPOM: NA18210701046
222,PUREBB Wash Fruity 230 ml,Rp30.300 - Rp65.300,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 230 ml**Etercon Pharma**BPOM : NA18210700748
223,PUREBB Wash Fruity Refill 450 ml,Rp62.100 - Rp75.600,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Pouch @ 450 ml**Etercon Pharma**BPOM : NA18210700748
224,Pepsodent Tooth Paste Kids Orange 50 g,Rp5.200 - Rp10.400,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur,"Mencegah gigi berlubang,**Calcium carbonate, water, sorbitol, hydrated silica, sodium lauryl sulfate, soidum monoflurophosphate, flavor, cellulose gum, potassium, citrate, sodium silicate, sodium saccharin, DMDM hydantoin, CI 77891. Contains flouride.**Sesuai kebutuhan**Cegah gigi berlubang: Penggunaan untuk dewasa: Untuk hasil terbaik gunakan pasta sepanjang bulu sikat. Penggunaan untuk anak-anak dibawah 6 tahun gunakan pasta sebesar biji jagung, sebaiknya dengan pengawasan orang dewasa.**Produk Konsumen**Tube 50 G**Unilever"
225,Pepsodent Tooth Paste Kids Strawberry 50 g,Rp5.800 - Rp10.200,Indikasi Umum**Komposisi**Dosis**Perhatian**Golongan Produk**Kemasan**Manufaktur,"Pasta gigi**Sorbitol, water, hydrated silica, PEG-32, sodium lauryl sulfate, flavor, cellulose gum, sodium saccharin, sodium fluoride, hydrolyzed casein, calcium gluconate, glycerin, CI 12490, CI 77891. Bahan aktif: 0.11% sodium fluoride, calcium gluconate, hydrolyzed casein.**Pepsodent menganjurkan penggunaan pada anak dibawah 6 tahun sebaiknya dibawah pengawasan orang dewasa. Sikatlah gigi minimal 2 kali sehari pagi sehabis sarapan dan malam sebelum tidur.**Gunakan sikat gigi pepsodent seperti pepsodent junior.**Produk Konsumen**Tube 50 G**Unilever"
226,Pigeon Baby Cologne 100 ml,Rp17.200 - Rp27.500,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 100 ml**Pigeon Corporation
227,Pigeon Baby Cologne 200 ml,Rp22.200 - Rp41.800,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 200 ml**Pigeon Corporation
228,Pigeon Baby Foam Shampoo 350 ml,Rp177.100 - Rp229.900,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 350 ml**Pigeon Corporation
229,Pigeon Baby Hair Lotion Hypoallergenic 100 ml,Rp16.100 - Rp31.500,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 100 ml**Pigeon Corporation
230,Pigeon Baby Hair Lotion Hypoallergenic 200 ml,Rp20.500 - Rp38.500,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 200 ml**Pigeon Corporation
231,Pigeon Baby Liquid Soap 100 ml,Rp10.200 - Rp18.700,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 100 ml**Pigeon Corporation
232,Pigeon Baby Liquid Soap 200 ml,Rp22.600 - Rp33.100,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 200 ml**PIGEON
233,Pigeon Baby Liquid Soap Refill 350 ml,Rp31.400 - Rp37.500,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pouch @ 350 ml**PIGEON
234,Pigeon Baby Powder Canned 150 g,Rp104.900 - Rp125.500,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pot @ 150 g**PIGEON
235,Pigeon Baby Shampoo 100 ml,Rp8.000 - Rp21.100,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Pigeon Baby Shampoo 100ml adalah shampo bayi yang lembut yang dapat membersihkan bayi rambut dan kulit kepala bayi yang sensitif.**Produk Konsumen**Botol @ 100 ml**Pigeon Corporation**BPOM: NA18161000559
236,Pigeon Baby Shampoo 200 ml,Rp14.800 - Rp29.700,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 200 ml**Pigeon Corporation
237,Pigeon Baby Shampoo Refill 350 ml,Rp28.400 - Rp38.900,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pack 350 ml**Pigeon Corporation
238,Pigeon Baby Training Toothbrush Lesson 1,Rp35.000 - Rp65.800,Indikasi Umum**Perhatian**Golongan Produk**Kemasan**Manufaktur,Sikat gigi ntuk bayi usia lebih dari tujuh bulan dengan dua sampai tiga gigi susu. Gagangnya yang tebal dan berkontur mudah untuk digenggam. Kepala karetnya yang elastis terasa lembut pada gusi bayi.**Pastikan bahwa pelindungnya terpasang untuk mencegah tersedak.**Produk Konsumen**Pack @ 1 piece**Pigeon Corporation
239,Pigeon Baby Training Toothbrush Lesson 2,Rp34.600 - Rp47.600,Golongan Produk**Manufaktur,Produk Konsumen**Pigeon Corporation
240,Pigeon Baby Training Toothbrush Lesson 3,Rp52.400 - Rp71.400,Golongan Produk**Manufaktur,Produk Konsumen**Pigeon Corporation
241,Pigeon Baby Wash 2 In 1 Chamomile 400 ml,Rp45.000 - Rp62.900,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol 400 ml**Pigeon Corporation
242,Pigeon Baby Wash 2 In 1 Chamomile 700 ml Pump,Rp48.600 - Rp102.500,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Botol @ 700 ml**Pigeon Corporation
243,Pigeon Baby Wash 2 in 1 Chamomile 100 ml,Rp9.000 - Rp22.300,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 100 ml**Pigeon Corporation**BPOM: NA18161000560
244,Pigeon Tooth Pasta Orange 45 g,Rp11.000 - Rp21.000,Indikasi Umum**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Pasta gigi yang aman utuk bayi karena menggunakan pemanis alami malbit yang tidak merusak gigi.**Sesuai kebutuhan**Produk Konsumen**Tube 45 g**Pigeon Corporation**BPOM: NA18121400401
245,Pigeon Tooth Paste Strawberry 45 g,Rp11.000 - Rp27.800,Golongan Produk**Manufaktur**No. Registrasi,Produk Konsumen**Pigeon Corporation**BPOM: NA18121400402
246,Premier Toothbrush Bobo Soft 1 Pieces,Rp9.300 - Rp9.700,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Dus @ 1 pieces**None
247,Probaby Bath Anise Oil 100 ml,Rp10.500 - Rp20.900,Deskripsi**Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,PROBABY BATH ANISE OIL 100 ML merupakan Sabun Mandi Bayi dengan minyak essensial yang dapat membersihkan dan menghangatkan tubuh bayi. Dengan aroma yang segar dan ceria**Sebagai sabun mandi bayi yang dapat mlembutkn dan menghangatkan tubuh bayi**Produk Konsumen**Botol @ 100 ML**Etercon Pharma**BPOM: NA18200701135
248,Probaby Bath Cheerful Giggle 100 ml,Rp8.800 - Rp13.600,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol 100 ml**Etercon Pharma**BPOM: NA18200700919
249,Probaby Bath Silky Cuddle 100 ml,Rp8.800 - Rp17.600,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol 100 ml**Etercon Pharma**BPOM: NA18200700920
250,Probaby Cologne Cheerful Giggle 100 ml,Rp11.000 - Rp20.200,Deskripsi**Indikasi Umum**Dosis**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,PROBABY COLOGNE CHEERFUL GIGGLE merupakan parfum bayi dengan bahan-bahan natural dan pH yang seimbang dengan aroma yang segar dan ceria**Parfum bayi dengan bahan-bahan natural dan pH yang seimbang dengan aroma yang segar dan ceria**Sesuai kebutuhan**Hanya untuk pemakaian luar. Jauhkan dari jangkauan anak-anak**Produk Konsumen**Botol @ 100 ml**Etercon Pharma**BPOM: NA18200600697
251,Probaby Cologne Silky Cuddle 100 ml,Rp11.000 - Rp19.800,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol 100 ml**Etercon Pharma**BPOM: NA18200600696
252,Probaby Shampoo Silky Cuddle 100 ml,Rp8.800 - Rp12.200,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol 100 ml**Etercon Pharma**BPOM: NA18201000787
253,Pure Baby Shampoo Freshy 80 ml,Rp20.300 - Rp35.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"PURE BB SHAMPOO FRESHY 80 ML merupakan shampoo untuk membersihkan rambut dan kulit kepala bayi yang di formulasikan secara khusus tanpa mengandung SLS dan sudah teruji Hypoallergenic, lembut dimata dengan pH 5.5. Shampoo bayi ini juga dapat membantu pertumbuhan rambut, melembutkan rambut bayi untuk rambut tampak hitam dan tebal.**Membersihkan rambut bayi, membantu mengurangi resiko terjadinya kulit kering pada kulit bayi.**Ekstrak Seledri, Kelapa & Aloe Vera**Sesuai kebutuhan. Gunakan secara merata pada kepala bayi yang sudah dibasahkan terlebih dahulu.**Basahkan rambut, usapkan shampoo secara merata pada kepala bayi, bilas hingga bersih dan keringkan.**Produk Konsumen**Botol @80 ml**Etercon Pharma**BPOM : NA18211001077"
254,Pure Kids Hair Detangler Amazing Apple 200 ml,Rp51.600 - Rp73.700,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**botol @ 200 ml**Novell Pharmaceutical Laboratories**BPOM: NA18211001705
255,Pure Kids Hair Detangler Amazing Floral 200 ml,Rp50.800 - Rp75.100,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 200 ml**Novell Pharmaceutical Laboratories**BPOM: NA18211001706
256,Pure Kids Hair Detangler Strawberry 200 ml,Rp44.600 - Rp75.000,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Botol @ 200 ml**Novell Pharmaceutical Laboratories**BPOM: NA18211001703
257,Pure Kids Tooth Paste Banana 50 g,Rp31.400 - Rp59.000,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Tube 50 g**Etercon Pharma
258,Pure Kids Tooth Paste Strawberry 50 g,Rp31.400 - Rp58.200,Deskripsi**Indikasi Umum**Komposisi**Perhatian**Golongan Produk**Kemasan**Manufaktur,Pasta Gigi untuk membersihkan dan merawat gigi tetap sehat dan tidak berlubang yang diformulasikan dengan tanpa SLS tambahan sehingga mencegah iritasi pada mulut dan tanpa Fluoride tambahan untuk mencegah gigi keropos.**Untuk membersihkan dan merawat gigi anak agar tetap sehat dan tidak berlubang**Xylitol dan Silica**Jauhkan Pure Kids Toothpaste dari tempat panas dan sinar matahari langsung**Produk Konsumen**Tube @ 50 g**Etercon Pharma
259,QV Baby Essentials Skincare Trial Kit,Rp51.900 - Rp70.000,Deskripsi**Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"QV Baby Essentials Skincare Trial Kit merupakan produk khusus baby yang terdiri dari: QV Baby Gentle Wash 15 g QV Gentle Wash adalah sabun mandi yang telah teruji secara dermatologis dan tidak mengandung pewangi serta zat yang dapat mengiritasi kulit. Cocok digunakan setiap hari untuk kulit bayi kering atau sensitif QV Baby Barrier 10 g Mengandung Zinc Oxide yang membentuk lapisan penghalang untuk kulit bayi dari deterjen, bahan kimia dan iritan lainnya. Cocok juga digunakan untuk melindungi kulit bayi dan anak dari ruam wajah, biang keringat dan iritasi. Pro-vitamin B5 (Panthenol italic) membantu meningkatkan kemampuan penyebaran krim QV Baby Moisturising 15 g Merupakan krim campuran 5 jenis pelembap yang melembapkan sampai dengan 24 jam yang diperkaya dengan Niacinamide (Vitamin B3). Cocok digunakan setiap hari untuk kondisi kulit kering**QV Baby Essentials Skincare Trial Kit merupakan produk khusus baby yang terdiri dari: QV Baby Gentle Wash 15 g Membantu melembabkan kulit bayi QV Baby Barrier 10g Membantu melindungi kulit bayi yang lembut dan sensitif dari ruam popok QV Baby Moisturising 15g Membantu melindungi kulit dari kekeringan. Diperkaya dengan Niacinamide (Vitamin B3). Moisturising ini tidak berminyak dan mudah menyerap**Produk Konsumen**Tiap Paket QV Baby Essentials Skincare Trial Kit, terdiri dari: 1. QV Baby Gentle Wash: Botol @ 15 g 2. QV Baby Barrier: Tube @ 10 g 3. QV Baby Moisturising: Tube @ 15 g**None**BPOM: NKIT210000511 1. QV Baby Gentle Wash: NB02200700003 2. QV Baby Barrier Cream: NB02200100014 3. QV Baby Moisturising Cream: NB02200100015"
260,QV Baby Gentle Wash Mild Cleansing Botol 250 g,Rp100.700 - Rp202.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"QV Baby Gentle Wash merupakan sabun yang dapat digunakan untuk tubuh dan rambut anak. Sabun ini memiliki pH seimbang, dengan formulasi tidak membuat kering, tanpa tambahan pewangi. Dapat digunakan setiap hari untuk kulit kering atau sensitif.**Sabun yang dapat digunakan untuk tubuh dan rambut anak. Dapat digunakan untuk kulit yang kering dan sensitif**Aqua (Water), Glycerin, Sodium Lauroyl Sarcosinate, Sodium Cocoyl Isethionate, Disodium Cocoamphodiacetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Styrene/Acrylates Copolymer, Lauryl Betaine, Niacinamide, Aminomethyl Propanol, Styrene/Acrylates Copolymer, Methylparaben, Ethylparaben.**Sesuai kebutuhan**Oleskan QV Baby Gentle Wash pada kulit basah dan pijat ringan. Bilas dan keringkan kulit dengan menepuk-nepuk lembut.**Hindari mata. Hanya untuk pemakaian luar. Jika busa terkena mata, basuh dengan air bersih. Jika terjadi iritasi, hentikan penggunaan. Simpan di bawah suhu 30 C.**Produk Konsumen**Botol @ 250 g**Imedco Djaja**BPOM: NB02200700003"
261,QV Baby Moisturising Cream 250 g,Rp161.900 - Rp337.300,Deskripsi**Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,QV BABY MOISTURISING CREAM 250 G merupakan Krim dengan campuran 5 jenis pelembab* yang melembabkan sampai dengan 24 jam. Cocok digunakan setiap hari untuk kondisi kulit kering**Membantu melindungi kulit dari kekeringan**Produk Konsumen**Botol pump @ 250 G**EGO Pharmaceutical**BPOM: NB02200100016
262,Reliable Sikat Lidah Press,Rp10.400 - Rp20.300,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pack**Gunon International
263,Sebamed Baby Bubble Bath 1000 ml,Rp373.000 - Rp663.000,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Sebamed Baby Bubble Bath merupakan sabun mandi cair ekstra lembut dengan pH 5.5. Sabun ini membersihkan kulit dengan lembut dan menjaga kelembaban kulit. Mengandung Ekstrak Chamomile yang dapat mengurangi dan mencegah kulit bayi dari iritasi.**Sabun mandi untuk bayi yang dapat menjaga kulit bayi bersih dan lembab. Memilliki kandungan ekstrak Chamomile yang dapat membantu mengurangi iritasi kulit.**Sebamed Baby Bubble Bath dapat digunakan setiap kali Anda memandikan bayi Anda. Sabun cair bayi ini juga dapat dipakai menggunakan kain mandi basah di sela-sela waktu waktu mandi.**Basahkan tubuh bayi dengan air hangat, lalu tuangkan Sebamed Baby Bubble Bath di telapak tangan Anda atau kain mandi, kemudian dengan lembut usapkan pada tubuh bayi hingga berbusa, bersihkan dengan air.**Baby Bubble Bath adalah salah satu pembersih tubuh paling ultra-mild dan hypoallergenic, sangat cocok untuk kulit bayi dibandingkan pembersih tubuh untuk dewasa.**Produk Konsumen**Botol @ 100 ml**Sebapharma**BPOM: NC16120701088"
264,Sebamed Baby Bubble Bath 200 ml,Rp145.000,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Sebamed Baby Bubble Bath merupakan sabun mandi cair ekstra lembut dengan pH 5.5. Sabun ini membersihkan kulit dengan lembut dan menjaga kelembaban kulit. Mengandung Ekstrak Chamomile yang dapat mengurangi dan mencegah kulit bayi dari iritasi.**Sabun mandi untuk bayi yang dapat menjaga kulit bayi bersih dan lembab. Memilliki kandungan ekstrak Chamomile yang dapat membantu mengurangi iritasi kulit.**Sebamed Baby Bubble Bath dapat digunakan setiap kali Anda memandikan bayi Anda. Sabun cair bayi ini juga dapat dipakai menggunakan kain mandi basah di sela-sela waktu waktu mandi.**Basahkan tubuh bayi dengan air hangat, lalu tuangkan Sebamed Baby Bubble Bath di telapak tangan Anda atau kain mandi, kemudian dengan lembut usapkan pada tubuh bayi hingga berbusa, bersihkan dengan air.**Baby Bubble Bath adalah salah satu pembersih tubuh paling ultra-mild dan hypoallergenic, sangat cocok untuk kulit bayi dibandingkan pembersih tubuh untuk dewasa.**Produk Konsumen**Botol 200 ml**Sebapharma**BPOM: NC16120701088"
265,Sebamed Baby Bubble Bath 500 ml,Rp231.300 - Rp401.300,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Sebamed Baby Bubble Bath merupakan sabun mandi cair ekstra lembut dengan pH 5.5. Sabun ini membersihkan kulit dengan lembut dan menjaga kelembaban kulit. Mengandung Ekstrak Chamomile yang dapat mengurangi dan mencegah kulit bayi dari iritasi.**Sabun mandi untuk bayi yang dapat menjaga kulit bayi bersih dan lembab. Memilliki kandungan ekstrak Chamomile yang dapat membantu mengurangi iritasi kulit.**Sebamed Baby Bubble Bath dapat digunakan setiap kali Anda memandikan bayi Anda. Sabun cair bayi ini juga dapat dipakai menggunakan kain mandi basah di sela-sela waktu waktu mandi.**Basahkan tubuh bayi dengan air hangat, lalu tuangkan Sebamed Baby Bubble Bath di telapak tangan Anda atau kain mandi, kemudian dengan lembut usapkan pada tubuh bayi hingga berbusa, bersihkan dengan air.**Produk Konsumen**Botol @ 500 ml**None**BPOM: NC16120701088"
266,Sebamed Baby Care Cream 100 ml,Rp89.700 - Rp190.100,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur,"Sabun yang dapat membersihkan kulit bayi dengan lembut dan menjaganya tetap segar dan menjaga kulit terhindar dari iritasi, gatal, dan biang keringat.**Produk Konsumen**Tube 100 ml**Sebapharma"
267,Sebamed Baby Cream Extra Soft 200 ml,Rp195.100 - Rp290.400,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Produk Konsumen**Dus, Tube 200 ml**None**BPOM: NC16120101811"
268,Sebamed Baby Lipbalm 4.8 G,Rp72.000,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Dus @ case @ 4.8 g**Sebapharma**BPOM: NC16161302988
269,Sebamed Baby Protective Facial Cream 50 ml,Rp297.300 - Rp433.500,Deskripsi**Indikasi Umum**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Sebamed Baby Protective Facial Cream merupakan krim pelembab dengan pH 5.5 yang ditujukan untuk menjaga kulit wajah bayi agar tetap lembab dan halus. Krim ini mengandung Panthenol yang dapat membantu mengurangi iritasi kulit.**Krim wajah yang dapat membantu mencegah iritasi pada kulit sekitar mulut bayi agar tidak kering, sehingga tampak lebih lembab dan kulit tampak lebih halus.**Oleskan tipis-tipis secukupnya disudut-sudut mulut bila terjadi peradangan / inflamasi di sekitar mulut.**Produk Konsumen**Box, Botol @ 50 ml**Sebapharma**BPOM: NC16140102097"
