,name,price,deskripsi,isi_deksripsi
149,Avocel 5 mg 10 Tablet,Rp76.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"AVOCEL merupakan obat yang mengandung levocetirizine. Obat digunakan untuk pengobatan gejala-gejala yang berhubungan dengan kondisi alergi seperti rinitis alergi musiman (termasuk gejala-gejala pd mata), rinitis alergi perenial, urtikaria idiopatik kronik. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Pengobatan gejala-gejala yang berhubungan dengan kondisi alergi seperti rinitis alergi musiman (termasuk gejala-gejala pada mata), rinitis alergi perenial, urtikaria idiopatik kronik.**Levocetirizine HCl 5 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa dan anak usia di atas 6 tahun : 5 mg, 1 kali perhari.**Sesudah makan**HARUS DENGAN RESEP DOKTER. Pasien dg kelainan herediter intoleransi galaktosa, defisiensi Lapp-lactase, atau malabsorpsi glukosa-galaktosa. Dpt mengganggu kemampuan mengemudi atau menjalankan mesin. Hamil & menyusui. Anak <6 thn. Kategori kehamilan: Belum terdapat data keamanan terkait penggunaan obat ini pada wanita hamil dan/atau menyusui. Konsultasikan kepada dokter apabila Anda sedang hamil dan/atau menyusui.**Hipersensitivitas; ggn ginjal berat (bersihan kreatinin <10 mL/mnt).**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Sakit kepala, somnolen, mulut kering, kelelahan menyeluruh.**Obat Keras (Merah)**Dus, 3 Blister @ 10 Tablet Salut Selaput**Pharos**BPOM: DKL1221642517A1"
150,Lerzin Drops 15 ml,Rp26.100 - Rp42.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"LERZIN DROPS 15 ML mengandung zat aktif Cetirizine HCl yang merupakan antihistamin yang secara kompetitif dan selektif menghambat reseptor H1 di saluran pencernaan, pembuluh darah, dan saluran pernapasan. Obat ini diindikasikan untuk mengobati rinitis menahun, rinitis alergi seasonal, konjungtivitis, pruritus, urtikaria idiopati kronis. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Rinitis menahun, rinitis alergi seasonal, konjungtivitis, pruritus, urtikaria idiopati kronis.**Per ml : Cetirizine 10 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Kondisi alergi Dosis yang dianjurkan: Dewasa & anak umur >12 tahun: 10 mg sekali sehari. Anak umur 2-6 tahun: 2,5 mg dua kali sehari. Anak umur 6-12 tahun: 5 mg dua kali sehari. Lansia: Belum ada data untuk menurunkan dosis pada pasien lansia. Insufisiensi ginjal: dosis 1/2 kali dosis yang dianjurkan.**Dapat diminum sebelum atau sesudah makan**HARUS DENGAN RESEP DOKTER. Antihistamin yang menyebabkan kantuk mempunyai aktivitas antimuskarinik yang nyata dan harus digunakan dengan hati-hati pada pasien dengan peningkatan risiko retensi urin (misalnya lesi sumsum tulang belakang, hiperplasia prostat), pasien epilepsi dan pasien dengan risiko kejang. Gangguan hati dan ginjal ringan sampai sedang. Anak dan lansia lebih mudah mendapat efek samping. Penggunaan pada anak di bawah 2 tahun tidak dianjurkan kecuali atas petunjuk dokter dan tidak boleh digunakan pada neonatus. Kategori kehamilan: Kategori B: Mungkin dapat digunakan oleh wanita hamil. Penelitian pada hewan uji tidak memperlihatkan ada nya risiko terhadap janin, namun belum ada bukti penelitian langsung terhadap wanita hamil. Obat dapat diekskresikan melalui ASI, konsultasikan kepada tenaga medis apabila sedang menyusui.**Hipersensitif, Gangguan ginjal berat.**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Gangguan jantung: Takikardia. Gangguan gastrointestinal: Sakit perut, mulut kering, mual, diare, muntah. Gangguan umum dan kondisi tempat pemberian: Kelelahan, asthenia, malaise, edema. Gangguan sistem saraf: Pusing, sakit kepala, kejang, agitasi. Gangguan kejiwaan: Somnolen, agresi, kebingungan, depresi, halusinasi, insomnia, epistaksis, bronkospasme. Gangguan pernapasan, toraks dan mediastinum: Faringitis, rinitis. Gangguan kulit dan jaringan subkutan: Pruritus, ruam, urtikaria.**Obat Keras (Merah)**Dus, Botol @ 15 ml**Ifars**BPOM: DKL1309222836A1"
151,Cerini Drop 20 ml,Rp87.000 - Rp94.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CERINI DROP 20 ML mengandung zat aktif Cetirizine HCl yang merupakan antihistamin yang secara kompetitif dan selektif menghambat reseptor H1 di saluran pencernaan, pembuluh darah, dan saluran pernapasan. Obat ini diindikasikan untuk mengobati rinitis menahun, rinitis alergi seasonal, konjungtivitis, pruritus, urtikaria idiopati kronis. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Rinitis menahun, rinitis alergi seasonal, konjungtivitis, pruritus, urtikaria idiopati kronis.**Per ml : Cetirizine HCl 10 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Kondisi alergi Dosis yang dianjurkan: Dewasa & anak umur >12 tahun: 10 mg sekali sehari. Anak umur 2-6 tahun: 2,5 mg dua kali sehari. Anak umur 6-12 tahun: 5 mg dua kali sehari. Lansia: Belum ada data untuk menurunkan dosis pada pasien lansia. Insufisiensi ginjal: dosis 1/2 kali dosis yang dianjurkan.**Dapat diminum sebelum atau sesudah makan**HARUS DENGAN RESEP DOKTER. Antihistamin yang menyebabkan kantuk mempunyai aktivitas antimuskarinik yang nyata dan harus digunakan dengan hati-hati pada pasien dengan peningkatan risiko retensi urin (misalnya lesi sumsum tulang belakang, hiperplasia prostat), pasien epilepsi dan pasien dengan risiko kejang. Gangguan hati dan ginjal ringan sampai sedang. Anak dan lansia lebih mudah mendapat efek samping. Penggunaan pada anak di bawah 2 tahun tidak dianjurkan kecuali atas petunjuk dokter dan tidak boleh digunakan pada neonatus. Kategori kehamilan: Kategori B: Mungkin dapat digunakan oleh wanita hamil. Penelitian pada hewan uji tidak memperlihatkan ada nya risiko terhadap janin, namun belum ada bukti penelitian langsung terhadap wanita hamil. Obat dapat diekskresikan melalui ASI, konsultasikan kepada tenaga medis apabila sedang menyusui.**Hipersensitif, Gangguan ginjal berat.**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Gangguan jantung: Takikardia. Gangguan gastrointestinal: Sakit perut, mulut kering, mual, diare, muntah. Gangguan umum dan kondisi tempat pemberian: Kelelahan, asthenia, malaise, edema. Gangguan sistem saraf: Pusing, sakit kepala, kejang, agitasi. Gangguan kejiwaan: Somnolen, agresi, kebingungan, depresi, halusinasi, insomnia, epistaksis, bronkospasme. Gangguan pernapasan, toraks dan mediastinum: Faringitis, rinitis. Gangguan kulit dan jaringan subkutan: Pruritus, ruam, urtikaria.**Obat Keras (Merah)**Dus, Botol @ 20 ml**Sanbe Farma**BPOM: DKL1422253536A1"
152,Ceteme 12 Tablet,Rp1.100 - Rp2.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CETEME TABLET adalah obat yang mengandung Chlorpeniramin Maleat merupakan obat anti histamin yang berfungsi untuk meringankan gejala alergi.**Pilek, urticaria (gatal-gatal atau biduran), seasonal hayfever, rhinitis, penyakit serum, pengaruh pemakaian obat-obatan seperti sulfa atau penicillin.**Chlorphenirramine maleate 4 mg**Sesuai petunjuk dokter atau : Dewasa 3-4 kali/hari 1/2-1 tablet, Anak 3-4 kali/hari 1/4-1/2 tablet**Dapat diberikan bersama atau tanpa makanan**Selama minum obat ini tidak boleh mengendarai kendaraan bermotor atau menjalankan mesin.**hipersensitif**kantuk, sesak di dada, sembelit, kelemahan otot**Obat Bebas Terbatas (Biru)**Dus, 36 Catch Cover @ 1 Strip @ 12 Tablet**Ciubros Farma**BPOM: DTL0704002010A1"
153,Grafachlor 10 Kaplet,Rp3.500 - Rp4.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"GRAFACHLOR KAPLET adalah obat kombinasi kortikosteroid Dexamethason dan antihistamin Dexchlorpheniramin. Obat ini memiliki efek antiinflamasi, antialergi, dan antihistamin. GRAFACHLOR digunakan untuk mengobati kasus-kasus alergi dan inflamasi yang membutuhkan terapi dengan kortikosteroid, seperti gatal-gatal pada kulit, dermatitis (eksim), reaksi alergi obat, rhinitis alergi, asma, dan lain-lain. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Untuk mengatasi kasus alergi di mana diperlukan terapi dengan kortikosteroid**Dexamethasone 0.5 mg, Dexchlorpheniramine maleate 2 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dosis awal: 0,075-9,0 mg per hari, diikuti dengan pengurangan dosis bertahap hingga dosis minimal. atau menurut petunjuk dokter.**Diminum setelah makan**HARUS DENGAN RESEP DOKTER. Hipertensi, DM (diabetes melitus), gagal ginjal kronik, penyakit infeksi, osteoporosis Kategori Kehamilan : C, D untuk kehamilan semester 1**hipersensitivitas, hamil, menyusui, tekanan darah sistolik <100 mmhg**Retensi air dan elektrolit, gangguan sistem saraf, gangguan kulit, gangguan sistem endokrin, gangguan saluran cerna, reaksi metabolisme, gangguan fungsi sendi, mengantuk, mulut kering, retensi urinaria, mual, muntah.**Obat Keras (Merah)**Dus, 10 Strip @ 10 Kaplet**Graha Farma**BPOM: DKL9131102604A1"
154,Interhistin 50 mg 10 Tablet,Rp12.100 - Rp14.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"INTERHISTIN 50 MG TABLET merupakan obat dengan kandungan Mebhydrolin napadisylate. Mebhydrolin napadisylate termasuk golongan anthistamin H1 generasi pertama yang digunakan untuk mengobati alergi seperti urtikaria, rinitis dan gatal pada kulit. Obat ini bekerja dengan memblok aksi histamin (mediator alergi) pada reseptor H1, sehingga terjadi penghambatan reaksi inflamasi dan gejala alergi. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Alergi, termasuk urtikaria, rinitis**Mebhydrolin Napadisylate 50 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. - Dewasa dan anak usia di atas 10 tahun: Sehari 2-6 tablet. - Anak usia 5-10 tahun: Sehari 2-4 tablet. - Anak usia 2-5 tahun: Sehari 1-3 tablet. - Anak usia kurang dari 2 tahun: Sehari 50-100 mg/hari. Dosis diberikan dalam dosis terbagi.**Diminum setelah makan**Obat Wajib Apotek, Obat ini dapat dibeli dan diserahkan apoteker tanpa resep dengan maksimum 2 Strip. Pembelian melebihi batas ini WAJIB RESEP DOKTER. Pasien hipertrofi prostat, glaukoma (peningkatan tekanan bola mata), retensi urin (sulit buang air kecil), epilepsi, lansia, dan ibu hamil sebaiknya berkonsultasi dengan dokter terlebih dahulu jika ingin mengonsumsi obat ini. Dapat mengganggu kemampuan mengemudi atau mengoperasikan mesin.**Hipersensitif terhadap komponen obat. Sebaiknya tidak digunakan pada bayi prematur dan bayi baru lahir, hipertrofi prostat, glaukoma (peningkatan tekanan bola mata), dan penderita asma akut.**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Mual, muntah, mulut kering, pengelihatan kabur, sakit kepala, gangguan tidur, pusing.**Obat Keras (Merah)**Dus, 10 Strip @ 10 Tablet**Interbat**BPOM: DKL7817622310A1"
155,Lerzin 5 mg/ 5 ml Sirup 60 ml,Rp6.600 - Rp18.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"LERZIN SIRUP 60 ML mengandung zat aktif Cetirizine HCl. Cetirizine merupakan antihistamin yang secara kompetitif dan selektif menghambat reseptor H1 di saluran pencernaan, pembuluh darah, dan saluran pernapasan. Obat ini diindikasikan untuk mengobati rinitis menahun, rinitis alergi seasonal, konjungtivitis, pruritus, urtikaria idiopati kronis. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Rinitis menahun, rinitis alergi seasonal, konjungtivitis, pruritus, urtikaria idiopati kronis.**Per 5 ml : Cetirizine 5 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Kondisi alergi Dosis yang dianjurkan: Dewasa & anak umur >12 tahun: 10 mg sekali sehari. Anak umur 2-6 tahun: 2,5 mg dua kali sehari. Anak umur 6-12 tahun: 5 mg dua kali sehari. Lansia: Belum ada data untuk menurunkan dosis pada pasien lansia. Insufisiensi ginjal: dosis 1/2 kali dosis yang dianjurkan.**Sebelum makan**HARUS DENGAN RESEP DOKTER. Antihistamin yang menyebabkan kantuk mempunyai aktivitas antimuskarinik yang nyata dan harus digunakan dengan hati-hati pada pasien dengan peningkatan risiko retensi urin (misalnya lesi sumsum tulang belakang, hiperplasia prostat), pasien epilepsi dan pasien dengan risiko kejang. Gangguan hati dan ginjal ringan sampai sedang. Anak dan lansia lebih mudah mendapat efek samping. Penggunaan pada anak di bawah 2 tahun tidak dianjurkan kecuali atas petunjuk dokter dan tidak boleh digunakan pada neonatus. Kategori kehamilan: Kategori B: Mungkin dapat digunakan oleh wanita hamil. Penelitian pada hewan uji tidak memperlihatkan ada nya risiko terhadap janin, namun belum ada bukti penelitian langsung terhadap wanita hamil. Obat dapat diekskresikan melalui ASI, konsultasikan kepada tenaga medis apabila sedang menyusui.**Hipersensitif, Gangguan ginjal berat.**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Gangguan jantung: Takikardia. Gangguan gastrointestinal: Sakit perut, mulut kering, mual, diare, muntah. Gangguan umum dan kondisi tempat pemberian: Kelelahan, asthenia, malaise, edema. Gangguan sistem saraf: Pusing, sakit kepala, kejang, agitasi. Gangguan kejiwaan: Somnolen, agresi, kebingungan, depresi, halusinasi, insomnia, epistaksis, bronkospasme. Gangguan pernapasan, toraks dan mediastinum: Faringitis, rinitis. Gangguan kulit dan jaringan subkutan: Pruritus, ruam, urtikaria.**Obat Keras (Merah)**Dus, Botol @ 60 ml**Ifars**BPOM: DKL0509215237A1"
156,Bestalin 25 mg 10 Tablet,noValue,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"BESTALIN 25 MG TABLET mengandung Hydroxyzine yang di gunakan untuk mengobati Pruritus karena kondisi alergi misalnya urtikaria kronis, atopik & dermatosis kontak. Menghilangkan kecemasan. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Pruritus karena kondisi alergi misalnya urtikaria kronis, atopik & dermatosis kontak. Menghilangkan kecemasan.**Hidroksizin dihidroksida 25 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa : 3 x sehari 25 mg. Anak >6 tahun : 50-100 dalam dosis bagi. Anak <6 tahun : sehari 50 mg dalam dosis bagi. Sedatif untuk pramedikasi : Dewasa : 50-100 mg. Anak : 0,6 mg/kg BB/hari**Sebelum / sesudah makan**HARUS DENGAN RESEP DOKTER. Hindari mengoperasikan kendaraan. Kategori Kehamilan: Belum terdapat data keamanan terkait penggunaan obat ini pada wanita hamil dan/atau menyusui. Konsultasikan kepada dokter apabila Anda sedang hamil dan/atau menyusui.**Hipersensitif**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Sedatif, mengantuk**Obat Keras (Merah)**Dus, 10 Strip @ 10 Tablet**Lapi Laboratories**BPOM: DKL8913302017A1"
157,Claritin 10 mg 10 Tablet,Rp103.200 - Rp124.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CLARITIN TABLET merupakan obat yang mengandung Loratadin. Loratadin merupakan turunan piperidin, yakni antihistamin non-sedatif kerja panjang yang secara selektif menghambat reseptor histamin H1 pada sel efektor. Loratadin digunakan untuk gejala alergi seperti hay fever, urtikaria. Dalam menggunakan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Obat ini digunakan untuk meredakan gejala alergi seperti hay fever, urtikaria.**Setiap tablet mengandung 10 mg micronized Loratadine**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa dan anak usia lebih dari 12 tahun : 10 mg sekali sehari atau 5 mg, 2 x sehari. Anak usia 2-12 tahun : - BB kurang dari 30 kg: 5 mg, 1 x sehari. - BB lebih dari 30: 10 mg, 1 x sehari.**Dapat dikonsumsi sebelum, bersama atau sesudah makan.**HARUS DENGAN RESEP DOKTER. Hati-hati penggunaan pada pasien gangguan hati dan ginjal yang parah, Anak-anak, Ibu hamil dan menyusui. Obat ini dapat menyebabkan pusing, jika terpengaruh, jangan mengemudi atau mengoperasikan mesin. Kategori Kehamilan: Kategori B: Mungkin dapat digunakan oleh wanita hamil. Penelitian pada hewan uji tidak memperlihatkan ada nya risiko terhadap janin, namun belum ada bukti penelitian langsung terhadap wanita hamil.**Pada pasien yang menunjukan hipersensitifitas terhadap komponen-komponennya**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Signifikan: Sakit kepala, mengantuk, mengantuk, kelelahan, gugup. Gangguan jantung: Palpitasi, takikardia, hipotensi. Gangguan gastrointestinal: Mulut kering, sakit perut, mual, muntah, diare, gastritis. Gangguan umum dan kondisi situs admin: Malaise. Gangguan hepatobilier: Penyakit kuning, hepatitis, nekrosis hati. Pemeriksaan penunjang: Peningkatan enzim hati, penambahan berat badan. Gangguan metabolisme dan nutrisi: Nafsu makan meningkat. Gangguan sistem saraf: Pusing. Gangguan kulit dan jaringan subkutan: Ruam, alopecia.**Obat Keras (Merah)**Dus, 10 Strip @ 10 Tablet**Bayer Indonesia**BPOM: DKL1602009110A1"
158,Ozen 10 mg 10 Tablet,Rp21.000 - Rp67.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"OZEN 10 MG merupakan obat yang mengandung Cetirizine 10 mg. Cetirizine merupakan antihistamin yang secara kompetitif dan selektif menghambat reseptor H1 di saluran pencernaan, pembuluh darah, dan saluran pernapasan. Obat ini diindikasikan untuk mengobati rinitis menahun, rinitis alergi seasonal, konjungtivitis, pruritus, urtikaria idiopati kronis. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Rinitis menahun, rinitis alergi seasonal, konjungtivitis, pruritus, urtikaria idiopati kronis.**Cetirizine HCl 10 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Kondisi alergi Dosis yang dianjurkan: Dewasa & anak umur >12 tahun: 10 mg sekali sehari. Anak umur 2-6 tahun: 2,5 mg dua kali sehari. Anak umur 6-12 tahun: 5 mg dua kali sehari. Lansia: Belum ada data untuk menurunkan dosis pada pasien lansia. Insufisiensi ginjal: dosis 1/2 kali dosis yang dianjurkan.**Sebelum atau sesudah makan**HARUS DENGAN RESEP DOKTER. Antihistamin yang menyebabkan kantuk mempunyai aktivitas antimuskarinik yang nyata dan harus digunakan dengan hati-hati pada pasien dengan peningkatan risiko retensi urin (misalnya lesi sumsum tulang belakang, hiperplasia prostat), pasien epilepsi dan pasien dengan risiko kejang. Gangguan hati dan ginjal ringan sampai sedang. Anak dan lansia lebih mudah mendapat efek samping. Penggunaan pada anak di bawah 2 tahun tidak dianjurkan kecuali atas petunjuk dokter dan tidak boleh digunakan pada neonatus. Kategori kehamilan: Kategori B: Mungkin dapat digunakan oleh wanita hamil. Penelitian pada hewan uji tidak memperlihatkan ada nya risiko terhadap janin, namun belum ada bukti penelitian langsung terhadap wanita hamil. Obat dapat diekskresikan melalui ASI, konsultasikan kepada tenaga medis apabila sedang menyusui.**Hipersensitif, Gangguan ginjal berat.**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Gangguan jantung: Takikardia. Gangguan gastrointestinal: Sakit perut, mulut kering, mual, diare, muntah. Gangguan umum dan kondisi tempat pemberian: Kelelahan, asthenia, malaise, edema. Gangguan sistem saraf: Pusing, sakit kepala, kejang, agitasi. Gangguan kejiwaan: Somnolen, agresi, kebingungan, depresi, halusinasi, insomnia, epistaksis, bronkospasme. Gangguan pernapasan, toraks dan mediastinum: Faringitis, rinitis. Gangguan kulit dan jaringan subkutan: Pruritus, ruam, urtikaria.**Obat Bebas Terbatas (Biru)**Dus, 3 Blister @ 10 Tablet salut selaput**Pharos**BPOM: DTL0221627217A1"
159,Pronicy 4 mg 10 Kaplet,Rp4.000 - Rp4.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"PRONICY 4 MG KAPLET merupakan antihistamin yang mengandung Cyproheptadine. Obat ini digunakan untuk mengobati berbagai macam alergi yang bekerja dengan cara menghambat efek histamin di tubuh. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Alergi: urtikaria dan angioedema, cold urticaria, allergic rhinitis, vasomotor rhinitis**Cyproheptadine 4 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. - Anak 2-6 tahun: 2 mg 2-3 kali sehari. - Anak 7 -12 tahun: 4 mg 2-3 kali sehari. - Dewasa: 4 mg, 3-4 kali sehari**Dapat diberikan bersamaan dengan makanan**Obat Wajib Apotek, Obat ini dapat dibeli dan diserahkan apoteker tanpa resep dengan maksimum 1 Strip. Pembelian melebihi batas ini WAJIB RESEP DOKTER. Tidak boleh untuk ibu menyusui, bayi prematur atau baru lahir. Kategori Kehamilan : Kategori B: Mungkin dapat digunakan oleh wanita hamil. Penelitian pada hewan uji tidak memperlihatkan ada nya risiko terhadap janin, namun belum ada bukti penelitian langsung terhadap wanita hamil.**Penderita yang hipersensitif dengan cyproheptadine, bayi prematur, bayi baru lahir, pasien usia lanjut, penderita hipertrofi prostat, porfiria, obstruksi leher kandung kemih atau penderita asma akut.**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Mengantuk, bingung, gugup, insomnia, tremor, ruam, edema, mulut kering.**Obat Keras (Merah)**Dus, 10 Blister @ 10 Kaplet Salut Selaput**Kalbe Farma**BPOM: DKL9211614909A2"
160,Telfast 120 mg 10 Tablet,Rp134.300 - Rp134.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"TELFAST OD 120 MG 10 TABLET merupakan obat dengan kandungan Fexofenadine HCl. Fexofenadine HCl merupakan golongan obat antihistamin generasi kedua. Obat ini bekerja dengan cara memblokir selektif aktivasi reseptor H1 oleh histamin sehingga terjadi pencegahan gejala alergi. Obat ini sedikit menembus sawar darah otak sehingga sedikit memberikan efek sedasi. Fexofenadine HCl digunakan untuk menghilangkan gejala alergi seperti rinitis alergi dan urtikaria idiopatik kronik. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Meredakan gejala-gejala yang berhubungan dengan Rinitis Alergi pada orang dewasa & anak berusia 12 tahun atau lebih**Fexofenadine HCl 120 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa & anak >= 12 tahun : 1 x sehari 1 tablet**Berikan sebelum makan. Jangan diberikan bersama jus buah**HARUS DENGAN RESEP DOKTER. Hamil & menyusui. Lansia. Kerusakan ginjal atau hati**Hipersensitifitas**Sakit kepala, mengantuk, mual, pusing, lelah**Obat Keras (Merah)**Dus, 10 Blister @ 10 Tablet Salut Selaput**Kalventis Sinergi Farma**BPOM: DKL1121205217B1"
