,name,price,deskripsi,isi_deksripsi
94,Blenuten Vanila 400 g,Rp108.200 - Rp189.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"BLENUTEN VANILA 400 GR merupakan susu yang berguna untuk mencukupi kebutuhan nutrisi anak usia 1-10 tahun yang sendang dalam masa pertumbuhan dan perkembangan. Susu ini cocok dikonsumsi oleh anak yang selalu pilih-pilih makanan (picky eaters), sedang menjalani latihan, atau sedang dalam masa penyembuhan. Susu ini megandung kombinasi Probiotik dan Prebiotics, mengurangi kemungkinan efek infeksi dan membantu saluran pencernaan. Selain itu, susu ini mengandung DHA yang berguna untuk perkembangan otak den kecerdasan. Susu ini juga diperkaya dengan Antioksidan Vitamin dan mineral, Kalsium dan Vitamin D.**Susu yang berguna untuk mencukupi kebutuhan nutrisi anak usia 1-10 tahun pada masa pertumbuhan dan perkembangan, terutama untuk anak yang selalu pilih-pilih makanan (picky eaters), sedang menjalani latihan, atau sedang dalam masa penyembuhan.**Maltodekstrin, Sakarosa, Minyak nabati (Minyak kelapa sawit, Minyak biji kelapa sawit, Minyak rapeseed, Minyak bunga matahari, Bunga matahari tinggi asam oleat, Antioksidan (Campuran tokoferol konsentrat, Askorbil palmitat)), Protein whey, Trigliserida rantai sedang (MCT), Mineral premiks, Fruktooligosakarida, Perisa sintetik (etil-vanilin), Pengemulsi (lesitin kedelai), Minyak ikan (sumber dari DHA), Vitamin premiks, Laktat ferments (Bifidobacterium infantis, Lactobacillus rhamnosus).**Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Untuk membuat 200 ml Blenuten, siapkan gelas tambahkan 4 sendok takar bubuk Blenuten ke dalam air hangat (160 ml) dan aduk sampai tercampur sempurna Blenuten produk yang mudah larut dengan rasa yang enak.**Produk ini merupakan pangan olahan keperluan medis khusus untuk mencukupi kebutuhan nutrisi anak usia 1-10 tahun sebagai dukungan nutrisi bagi anak berisiko gagal tumbuh atau kurang gizi. Penggunaan produk ini harus dengan rekomendasi dokter - Produk ini tidak cocok untuk bayi dibawah tahun. - Tidak digunakan pada anak dengan galaktosemia, tidak untuk pemakaian parenteral. - Cara penyimpanan: Simpan produk tertutup rapat di ruangan yang sejuk dan kering. - Siapkan produk segera sebelum digunakan. Setelah produk disiapkan disarankan untuk segera dihabiskan dalam waktu 1 jam. Buanglah sisa produk yang tidak habis. Produk harus dihabiskan dalam waktu satu bulan setelah kaleng dibuka.**Pangan Olahan Keperluan Medis Khusus**Kaleng @ 400 gram**Indordesa Nutritional Laboratories**BPOM: ML560615001124"
95,Chil Kid 3 Soya Vanila 200 gr,Rp93.100 - Rp127.300,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"susu yang di gunakan untuk alergi terhadap laktosa**Pangan Olahan Diet Khusus**box, 200 gr**Sanghiang Perkasa**BPOM: MD860528045352"
96,Chil Kid P-HP 3 400 g,Rp135.600 - Rp196.500,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"susu anak usia 1-3 tahun dengan Protein Whey terhidrolisa Parsial untuk kurangi risiko alergi anak. Dengan Formula Moricare+ Prodiges yang memiliki sinergi nutrisi tepat dari Faktor Kecerdasan Multitalenta, Faktor Pertahanan Tubuh Ganda dan Faktor Tumbuh Kembang Optimal agar tumbuh sehat cerdas**Pangan Olahan Diet Khusus**box, 400 gr**Sanghiang Perkasa**BPOM: MD862210392281"
97,Chil Kid P-HP 800 g,Rp272.200 - Rp384.200,Golongan Produk**Kemasan**Manufaktur,"Pangan Olahan Diet Khusus**Box, Aluminium foil @ 800 g**Sanghiang Perkasa"
98,Chil Kid Platinum Rasa Vanila 800 g,Rp194.000 - Rp383.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"CHIL KID PLATINUM RASA VANILA merupakan susu pertumbuhan untuk anak berusia 1-3 tahun. Memiliki inovasi unggul dalam nutrisi untuk masa pertumbuhan dan perkembangan yang optimal**Susu formula untuk pertumbuhan anak usia 1-3 tahun**Susu skim, bubuk whey terdemineralisasi, malto dekstrin, minyak nabati, sukrosa, konsentrat whey protein, lemak susu, kalsium kaseinat, laktulosa, perisa madu, DHA, pengemulsi lesitin kedelai, AA, probiotik, laktoferin, nukleotida, mineral dan vitamin**Minimal 3 gelas/hari. Banyaknya pemberian susu tergantung dari usia anak, pemberian makan dan jumlah makanan padat yang telah dikonsumsi.**5sdk takar (32gr)+ 180ml Air hangat (Protein akan rusak bila terkena air panas).**Sisa susu harus dibuang jika sudah tidak dikonsumsi selama lebih dari 2 jam, Susu harus segera diminum setelah dilarutkan, Habiskan susu dalam waktu kurang dari 2 minggu, Jangan dikonsumsi jika terjadi perubahan mencolok pada aroma, rasa dan warna susu.**-**-**Pangan Olahan Diet Khusus**Kaleng @ 800 g**Sanghiang Perkasa"
99,Chil Kid Platinum Vanila 400 g,Rp121.600 - Rp201.700,Indikasi Umum**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"Susu formula untuk pertumbuhan anak usia 1-3 tahun**5sdk takar (32gr)+ 180ml Air hangat (Protein akan rusak bila terkena air panas).**Sisa susu harus dibuang jika sudah tidak dikonsumsi selama lebih dari 2 jam, Susu harus segera diminum setelah dilarutkan, Habiskan susu dalam waktu kurang dari 2 minggu, Jangan dikonsumsi jika terjadi perubahan mencolok pada aroma, rasa dan warna susu.**Pangan Olahan Diet Khusus**Kaleng 400 g**Sanghiang Perkasa"
100,Chil Kid Soya 600 g,Rp148.700 - Rp246.000,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Kemasan ganda @ 600 g**Sanghiang Perkasa
101,Chil Mil Susu P-HP 400 g,Rp156.300 - Rp222.400,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Box 400 g**Kalbe Morinaga Indonesia
102,Chil Mil Susu P-HP 800 g,Rp282.300 - Rp439.500,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Can 800 g**Kalbe Morinaga Indonesia
103,Chil Mil Susu Soya 300 g,Rp57.800 - Rp129.300,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Can 300 g**Sanghiang Perkasa
104,Chil Mil Susu Soya 600 g,Rp154.400 - Rp243.000,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Can 600 g**Sanghiang Perkasa
105,Chil School Soya 300 g,Rp75.600 - Rp113.400,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Box 300 g**Sanghiang Perkasa
106,Morinaga BMT P-HP 800 g,Rp275.700 - Rp408.800,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Can 800 g**Kalbe Morinaga Indonesia
107,Morinaga BMT Soya 150 g,Rp105.500 - Rp136.500,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pangan Olahan Diet Khusus**Dus, @ 150 g**Kalbe Morinaga Indonesia**BPOM: MD862210705281"
108,Morinaga BMT Soya 600 g,Rp156.600 - Rp248.400,Golongan Produk**Kemasan**Manufaktur,Pangan Olahan Diet Khusus**Can 600 g**Kalbe Morinaga Indonesia
109,Nestle Nutren Junior Vanilla 400 g,Rp115.500 - Rp192.500,Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Per 55 g Fat 10 g (16% TEI) [linoleic acid (omega-6) 9680 g, saturated fat 3 g (5% TEI), DHA 9 mg], protein 8 g (13% TEI), carbohydrate 34 g (11% TEI) [sugar 13 g, dietary fibre 1 g], Na 120 mg (5% TEI), K 250 mg (5% TEI), vit A 149.6 mcg RE, vit D 1.8 mc**Sesuai kebutuhan**Pangan Olahan Keperluan Medis Khusus**Kaleng 400 G**Nestle**BPOM: ML560612020040"
110,Nutribaby Royal 1 Formula Bayi Bubuk 400 g,Rp113.600 - Rp132.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIBABY ROYAL 1 merupakan susu formula bayi bubuk untuk bayi usia 0-6 Bulan. Produk ini diperkaya dengan Galakto Oligosakarida (GOS), Frukto Oligosakarida (FOS), 16 Mineral, serta 17 vitamin yang dapat membantu melengkapi kebutuhan nutrisi bayi Anda.**Susu formula bayi bubuk untuk bayi usia 0-6 bulan.**Protein whey, Minyak nabati (mengandung pengelmusi lesitin kedelai dan antioksidan askorbil palmitat), susu skim , Laktosa, Galakto Oligosakarida (GOS), 16 Mineral, Frukto Oligosakarida (FOS), Minyak ikan (Sumber DHA) (Mengandung antioksidan campuran tokoferol dan askorbil palmitat), minyak sel tunggal (Sumber AA) (mengandung antioksidan tokoferol), 17 vitamin, taurine, nukleotida, Bifidobacterium breve M-16V, L-karnitin.**Takaran susu formula bayi dapat dilihat pada Tabel Pemberian Formula.**Saran penyajian dapat dilihat pada kemasan produk.**Air Susu Ibu (ASI) adalah susu yang bagus untuk bayi. Susu Formula bayi bukan pengganti ASI. Gunakan sesuai saran dan petunjuk dokter atau ahli kesehatan lainnya untuk pemberian susu formula untuk bayi baru lahir. Pemberian Air Susu Ibu (ASI) (Susu bayi yang bagus) dianjurkan untuk diberikan secara eksklusif kepada bayi yang baru lahir hingga bayi berusia 6 (enam) bulan dan diteruskan hingga bayi berusia 2 (dua) tahun dengan makanan pendamping ASI (susu bayi terbaik) sesuai dengan kebutuhan tumbuh kembangnya. ASI (Susu terbaik untuk bayi) penting untuk dukung tumbuh kembang bayi 1-6 bulan. Kandungan susu dapat dilihat pada Informasi Nilai Gizi. PETUNJUK PENYIMPANAN: Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini, jangan dikonsumsi.**Pangan Olahan Diet Khusus**Dus @ 400 Gram**Nutricia**BPOM: MD862209005204"
111,Nutribaby Royal Prematur 400 g,Rp119.400 - Rp159.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIBABY ROYAL PREMATUR merupakan susu formula untuk bayi yang lahir dengan sangat premature atau dengan berat tubuh sangat rendah sehingga dapat meningkatkan berat badan dan mencukupi kebutuhan nutrisi bayi.**Susu untuk Bayi sangat prematur atau Bayi dengan berat lahir sangat rendah bagi bayi usia 1-12 bulan.**Kandungan susu dapat dilihat pada Informasi Nilai Gizi.**Takaran susu formula bayi dapat dilihat pada Tabel Pemberian Formula.**Cara penggunaan : Larutkan 3 sendok takar bubuk nutribaby royal premature ke dalam 90 mL air matang.**Produk ini merupakan pangan olahan keperluan medis khusus untuk bayi sangat prematur dan / atau bayi berat lahir sangat rendah. Penggunaan produk ini harus dengan rekomendasi dokter Penggunaan Nutribaby Royal Prematur sebaiknya atas anjuran Dokter atau Tenaga Medis lainnya. Simpan di tempat sejuk dan kering serta hindari dari sinar matahari. Gunakan dalam jangka waktu 2 minggu setelah kemasan dibuka. Jika Anda menemukan perubahan warna, bau, dan ras apada produk ini, jangan dikonsumsi.**Tidak cocok dan berbahaya bagi bayi yang tidak memiliki gangguan medis khusus untuk bayi sangat premature dan/ atau bayi berat lahir sangat rendah. Sebaiknya konsultasikan kepada dokter untuk penggunaannya.**Pangan Olahan Keperluan Medis Khusus**Kaleng @ 400 Gram**Nutricia**BPOM: MD562409122204"
112,Nutrilon Royal 3 Madu Susu Pertumbuhan Bubuk 400 gr,Rp63.800 - Rp131.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"NUTRILON ROYAL 3 MADU SUSU PERTUMBUHAN BUBUK merupakan susu pertumbuhan untuk anak usia 1-3 tahun. Nutrilon Royal 3 dengan kebaikan ActiDuobio+ : 1. Terbukti Klinis* membantu memperkuat daya tahan tubuh si Kecil. 2. FOS : GOS (1 : 9) LEBIH TINGGI : satu-satunya susu formula dengan kombinasi FOS : GOS yang dipatenkan untuk mendukung daya tahan tubuh. 3. OMEGA LEBIH TINGGI : mendukung kemampuan berpikir. Omega 3 (Asam alfa-Linolenat) 103 mg/saji. Omega 6 (Asam Linoleat) 1274 mg/saji. 4. 0 GULA SUKROSA : tanpa gula tambahan. 5. Vitamin C & E : membantu dalam pembentukan dan pemeliharaan jaringan kolagen dan membantu penyerapan zat besi. 6. Zat Besi : merupakan komponen hemoglobin di dalam sel darah merah yang membawa oksigen ke seluruh bagian tubuh. Dukung tumbuh kembang anak dan perkembangan anak dengan nutrisi yang tepat agar anak siap hadapi masa depan.**Susu pertumbuhan untuk anak usia 1-3 tahun.**Kandungan susu dapat dilihat pada Informasi Nilai Gizi.**Berikan Nutrilon Royal 3, tiga kali sehari (700mL). Nutrilon Royal 3 membantu kecukupan asupan nutrisi penting, apabila diberikan dengan takaran yang tepat.**Saran penyajian dapat dilihat pada kemasan produk.**Tidak cocok untuk bayi berusia kurang dari 12 bulan. PETUNJUK PENYIMPANAN: Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini, jangan dikonsumsi.**Pangan Olahan Diet Khusus**Dus @ 400 Gram**Nutricia"
113,Nutrilon Royal 3 Madu Susu Pertumbuhan Bubuk 800 g,Rp153.000 - Rp278.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"NUTRILON ROYAL 3 MADU SUSU PERTUMBUHAN BUBUK merupakan susu pertumbuhan untuk anak usia 1-3 tahun. Nutrilon Royal 3 dengan kebaikan ActiDuobio+ : 1. Terbukti Klinis* membantu memperkuat daya tahan tubuh si Kecil. 2. FOS : GOS (1 : 9) LEBIH TINGGI : satu-satunya susu formula dengan kombinasi FOS : GOS yang dipatenkan untuk mendukung daya tahan tubuh. 3. OMEGA LEBIH TINGGI : mendukung kemampuan berpikir. Omega 3 (Asam alfa-Linolenat) 103 mg/saji. Omega 6 (Asam Linoleat) 1274 mg/saji. 4. 0 GULA SUKROSA : tanpa gula tambahan. 5. Vitamin C & E : membantu dalam pembentukan dan pemeliharaan jaringan kolagen dan membantu penyerapan zat besi. 6. Zat Besi : merupakan komponen hemoglobin di dalam sel darah merah yang membawa oksigen ke seluruh bagian tubuh. Dukung tumbuh kembang anak dan perkembangan anak dengan nutrisi yang tepat agar anak siap hadapi masa depan.**Susu pertumbuhan untuk anak usia 1-3 tahun.**Kandungan susu dapat dilihat pada Informasi Nilai Gizi.**Berikan Nutrilon Royal 3, tiga kali sehari (700mL). Nutrilon Royal 3 membantu kecukupan asupan nutrisi penting, apabila diberikan dengan takaran yang tepat.**Saran penyajian dapat dilihat pada kemasan produk.**Tidak cocok untuk bayi berusia kurang dari 12 bulan. PETUNJUK PENYIMPANAN: Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini, jangan dikonsumsi.**Pangan Olahan Diet Khusus**Kaleng @ 800 Gram**Nutricia"
114,Nutrilon Royal 3 Vanila Susu Pertumbuhan Bubuk 400 gr,Rp63.800 - Rp172.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"NUTRILON ROYAL 3 MADU SUSU PERTUMBUHAN BUBUK merupakan susu pertumbuhan untuk anak usia 1-3 tahun. Nutrilon Royal 3 dengan kebaikan ActiDuobio+ : 1. Terbukti Klinis* membantu memperkuat daya tahan tubuh si Kecil. 2. FOS : GOS (1 : 9) LEBIH TINGGI : satu-satunya susu formula dengan kombinasi FOS : GOS yang dipatenkan untuk mendukung daya tahan tubuh. 3. OMEGA LEBIH TINGGI : mendukung kemampuan berpikir. Omega 3 (Asam alfa-Linolenat) 103 mg/saji. Omega 6 (Asam Linoleat) 1274 mg/saji. 4. 0 GULA SUKROSA : tanpa gula tambahan. 5. Vitamin C & E : membantu dalam pembentukan dan pemeliharaan jaringan kolagen dan membantu penyerapan zat besi. 6. Zat Besi : merupakan komponen hemoglobin di dalam sel darah merah yang membawa oksigen ke seluruh bagian tubuh. Dukung tumbuh kembang anak dan perkembangan anak dengan nutrisi yang tepat agar anak siap hadapi masa depan.**Susu pertumbuhan untuk anak usia 1-3 tahun.**Kandungan susu dapat dilihat pada Informasi Nilai Gizi.**Berikan Nutrilon Royal 3, tiga kali sehari (700mL). Nutrilon Royal 3 membantu kecukupan asupan nutrisi penting, apabila diberikan dengan takaran yang tepat.**Saran penyajian dapat dilihat pada kemasan produk.**Tidak cocok untuk bayi berusia kurang dari 12 bulan. PETUNJUK PENYIMPANAN: Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini, jangan dikonsumsi.**Pangan Olahan Diet Khusus**Dus @ 400 Gram**Nutricia"
115,Nutrilon Royal 3 Vanila Susu Pertumbuhan Bubuk 800 g,Rp180.600 - Rp236.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRILON ROYAL 3 MADU SUSU PERTUMBUHAN BUBUK merupakan susu pertumbuhan untuk anak usia 1-3 tahun. Nutrilon Royal 3 dengan kebaikan ActiDuobio+ : 1. Terbukti Klinis* membantu memperkuat daya tahan tubuh si Kecil. 2. FOS : GOS (1 : 9) LEBIH TINGGI : satu-satunya susu formula dengan kombinasi FOS : GOS yang dipatenkan untuk mendukung daya tahan tubuh. 3. OMEGA LEBIH TINGGI : mendukung kemampuan berpikir. Omega 3 (Asam alfa-Linolenat) 103 mg/saji. Omega 6 (Asam Linoleat) 1274 mg/saji. 4. 0 GULA SUKROSA : tanpa gula tambahan. 5. Vitamin C & E : membantu dalam pembentukan dan pemeliharaan jaringan kolagen dan membantu penyerapan zat besi. 6. Zat Besi : merupakan komponen hemoglobin di dalam sel darah merah yang membawa oksigen ke seluruh bagian tubuh. Dukung tumbuh kembang anak dan perkembangan anak dengan nutrisi yang tepat agar anak siap hadapi masa depan.**Susu pertumbuhan untuk anak usia 1-3 tahun.**Kandungan susu dapat dilihat pada Informasi Nilai Gizi.**Berikan Nutrilon Royal 3, tiga kali sehari (700mL). Nutrilon Royal 3 membantu kecukupan asupan nutrisi penting, apabila diberikan dengan takaran yang tepat.**Saran penyajian dapat dilihat pada kemasan produk.**Tidak cocok untuk bayi berusia kurang dari 12 bulan. PETUNJUK PENYIMPANAN: Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini, jangan dikonsumsi.**Pangan Olahan Diet Khusus**Kaleng @ 800 Gram**Nutricia**BPOM: MD862209155204"
116,Nutrilon Royal 4 Madu Susu Pertumbuhan Bubuk 800 g,Rp127.000 - Rp256.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"NUTRILON ROYAL 4 SUSU PERTUMBUHAN BUBUK merupakan susu pertumbuhan dengan kebaikan Acti Duobio+ : 1. Terbukti Klinis* membantu memperkuat daya tahan tubuh si Kecil. 2. FOS : GOS (1 : 9) LEBIH TINGGI, yaitu satu-satunya susu formula dengan kombinasi FOS : GOS yang dipatenkan untuk dukung daya tahan tubuh. 3. OMEGA LEBIH TINGGI : untuk mendukung kemampuan berpikir. Omega 3 (Asam alfa-Linolenat) 103 mg/saji. Omega 6 (Asam Linoleat) 1274 mg/saji. 4. 0 GULA SUKROSA : tanpa gula tambahan. 5. Vitamin C & E : Membantu dalam pembentukan dan pemeliharaan jaringan kolagen dan membantu penyerapan zat besi. 6. Zat Besi : Zat besi merupakan komponen hemoglobin di dalam sel darah merah yang membawa oksigen ke seluruh bagian tubuh. Dukung tumbuh kembang anak dan perkembangan anak dengan nutrisi yang tepat agar siap hadapi masa depan.**Susu pertumbuhan untuk anak usia 3-6 tahun.**Kandungan susu dapat dilihat pada Informasi Nilai Gizi.**Berikan Nutrilon Royal 4, tiga kali sehari (700mL). Nutrilon Royal 3 membantu kecukupan asupan nutrisi penting, apabila diberikan dengan takaran yang tepat.**Saran penyajian dapat dilihat pada kemasan produk.**Tidak cocok untuk bayi berusia kurang dari 12 bulan. PETUNJUK PENYIMPANAN: Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini, jangan dikonsumsi.**Produk Konsumen**Kaleng @ 800 Gram**Nutricia"
117,Nutrilon Royal 4 Vanila Susu Pertumbuhan Bubuk 400 g,Rp85.900 - Rp121.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"NUTRILON ROYAL 4 SUSU PERTUMBUHAN BUBUK merupakan susu pertumbuhan dengan kebaikan Acti Duobio+ : 1. Terbukti Klinis* membantu memperkuat daya tahan tubuh si Kecil. 2. FOS : GOS (1 : 9) LEBIH TINGGI, yaitu satu-satunya susu formula dengan kombinasi FOS : GOS yang dipatenkan untuk dukung daya tahan tubuh. 3. OMEGA LEBIH TINGGI : untuk mendukung kemampuan berpikir. Omega 3 (Asam alfa-Linolenat) 103 mg/saji. Omega 6 (Asam Linoleat) 1274 mg/saji. 4. 0 GULA SUKROSA : tanpa gula tambahan. 5. Vitamin C & E : Membantu dalam pembentukan dan pemeliharaan jaringan kolagen dan membantu penyerapan zat besi. 6. Zat Besi : Zat besi merupakan komponen hemoglobin di dalam sel darah merah yang membawa oksigen ke seluruh bagian tubuh. Dukung tumbuh kembang anak dan perkembangan anak dengan nutrisi yang tepat agar siap hadapi masa depan.**Susu pertumbuhan untuk anak usia 3-6 tahun.**Kandungan susu dapat dilihat pada Informasi Nilai Gizi.**Berikan Nutrilon Royal 4, tiga kali sehari (700mL). Nutrilon Royal 3 membantu kecukupan asupan nutrisi penting, apabila diberikan dengan takaran yang tepat.**Saran penyajian dapat dilihat pada kemasan produk.**Tidak cocok untuk bayi berusia kurang dari 12 bulan. PETUNJUK PENYIMPANAN: Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini, jangan dikonsumsi.**Produk Konsumen**Dus @ 400 Gram**Nutricia"
118,Nutrilon Royal 4 Vanila Susu Pertumbuhan Bubuk 800 g,Rp143.300 - Rp243.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"NUTRILON ROYAL 4 SUSU PERTUMBUHAN BUBUK merupakan susu pertumbuhan dengan kebaikan Acti Duobio+ : 1. Terbukti Klinis* membantu memperkuat daya tahan tubuh si Kecil. 2. FOS : GOS (1 : 9) LEBIH TINGGI, yaitu satu-satunya susu formula dengan kombinasi FOS : GOS yang dipatenkan untuk dukung daya tahan tubuh. 3. OMEGA LEBIH TINGGI : untuk mendukung kemampuan berpikir. Omega 3 (Asam alfa-Linolenat) 103 mg/saji. Omega 6 (Asam Linoleat) 1274 mg/saji. 4. 0 GULA SUKROSA : tanpa gula tambahan. 5. Vitamin C & E : Membantu dalam pembentukan dan pemeliharaan jaringan kolagen dan membantu penyerapan zat besi. 6. Zat Besi : Zat besi merupakan komponen hemoglobin di dalam sel darah merah yang membawa oksigen ke seluruh bagian tubuh. Dukung tumbuh kembang anak dan perkembangan anak dengan nutrisi yang tepat agar siap hadapi masa depan.**Susu pertumbuhan untuk anak usia 3-6 tahun.**Kandungan susu dapat dilihat pada Informasi Nilai Gizi.**Berikan Nutrilon Royal 4, tiga kali sehari (700mL). Nutrilon Royal 3 membantu kecukupan asupan nutrisi penting, apabila diberikan dengan takaran yang tepat.**Saran penyajian dapat dilihat pada kemasan produk.**Tidak cocok untuk bayi berusia kurang dari 12 bulan. PETUNJUK PENYIMPANAN: Tutuplah rapat-rapat kemasan sesudah dipakai dan simpan di tempat yang sejuk dan kering, tetapi bukan di lemari es. Hindari sinar matahari. Pakailah isi kemasan ini dalam 2 minggu sesudah dibuka. Jika Anda menemukan perubahan warna, bau, dan rasa pada produk ini, jangan dikonsumsi.**Produk Konsumen**Kaleng @ 800 Gram**Nutricia"
119,Pediasure Coklat 400 g,Rp132.400 - Rp253.700,Golongan Produk**Manufaktur**No. Registrasi,Produk Konsumen**Abbott**BPOM: ML867009003512
120,Pediasure Madu 400 g,Rp130.700 - Rp245.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pediasure Triplesure Madu 400 g diformulasikan sebagai sumber protein , tinggi kalsium dilengkapi dengan dua asam lemak esensial ( LA & ALA) 12 vitamin & 8 mineral untuk membantu pertumbuhan dan perkembangan anak, serta mengandung zat besi dan zink yang merupakan komponen hemoglobin dalam sel darah merah yang membawa oksigen ke seluruh bagian tubuh.**Sebagai nutrisi tumbuh kembang anak yang bermasalah makan untuk usia 1-10 tahun**Sukrosa, minyak nabati (Minyak bunga matahari tinggi oleat, Minyak kedelai, Minyak Trigliserida Rantai sedang (MCT)), Pati jagung terhidrolisa, Natrium Kaseinat, Protein Whey, MINERAL, Frukto-oligosakarida (FOS), VITAMIN, Perisa (Artifisial vanila dan madu), M-inositol, Taurin, L-Karnitin, Lactobasillus acidophilus, Bifidobacterium lactis**1 takaran saji ( 39 g ) bubuk dalam 190 mL air mengasilkan minuman serbuk pediasure triplesure rasa madu 180 kkal/218 mL**Untuk menyiapkan satu sajian 218 mL, tuang 190 mL air dengan suhu kamar atau dingin ke dalam gelas dan tambahkan secara bertahap 4 sendok takar atau 39 g bubuk Pediasure Triplesure.**Produk ini merupakan pangan olahan keperluan medis khusus sebagai sumber nutrisi anak usia 1-10 tahun . Penggunaan produk harus dengan rekomendasi Dokter. PENYIMPANAN : setelah dibuka, tutup kaleng dengan rapat, simpan ditempat yang sejuk dan kering. Jangan simpan di lemari pendingin.**Tidak untuk anak usia dibawah 12 bulan**Produk Konsumen**Kaleng @ 400 gram**Abbott**BPOM: ML567009004512"
121,Pediasure Madu 850 g,Rp264.600 - Rp503.300,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Kaleng @ 850 gram**Abbott**BPOM: ML567009004512
