,name,price,deskripsi,isi_deksripsi
587,Kasa Husada 4Y X 5 cm 5 Roll,Rp15.000 - Rp16.800,Deskripsi**Indikasi Umum**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KASA HUSADA adalah kasa yang terbuat dari bahan berkualitas dengan kerapatan benang kasa tinggi serta daya serap tinggi.**Untuk menutup atau membalut luka**Bersihkan luka dari kotoran, bakteri dan partikel untuk mencegah infeksi. Keringkan kulit sekitar luka dengan lembut. Tutup luka dari kotoran dan bakteri menggunakan verban.**Alat Kesehatan & Medis Habis Pakai**Pack isi 5 roll**Kasa Husada Wira Jatim**Kemenkes RI: AKD11603610582"
588,Kasa Husada 4Y X 7 cm 10 Roll,Rp36.500,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Pack @ 10 Roll**Kasa Husada Wira Jatim**BPOM: AKD11603110012
589,Kasa Steril Drc 16 X 16 cm 16 Lembar,Rp16.700 - Rp18.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"DRC KASA STERIL 16 X 16 CM 16 LEMBAR di gunakan untuk menutup luka**Untuk penutup luka**Kasa steril 16 lembar**Sesuai kebutuhan**Untuk penutup luka**Alat Kesehatan & Medis Habis Pakai**Dus, @ 16 lembar**DRC**Kemenkes RI: AKD11603110040"
590,Leukocrepe 7.5 cm x 4.5 m,Rp96.800,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Perban crepe**Bahan perekat zink oxide**Sesuai kebutuhan**Lilitkan pada objek, gunting sesuai dengan kebutuhan.**Alat Kesehatan & Medis Habis Pakai**Box @ 1 Roll @ 7.5 CMx4.5 M**BSN Medical**Kemenkes RI: AKL10902717269"
591,Melolin 10 cm X 10 cm,Rp13.800,Indikasi Umum**Komposisi**Dosis**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Ulkus vena di kaki, ulkus diabetes, ulkus arteri, cangkokan kulit**Low adherent absorbent dressing**Letakkan selembar dressing yang terdapat lapisan film menempel pada luka. Tiap 1 lembar diganti setiap 3 - 7 hari bergantung kepada jumlah eksudat.**Melolin kurang dapat menyerap eksudat dengan jumlah yang banyak**Hipersensitivitas**Reaksi hipersensitivitas, iritasi.**Alat Kesehatan & Medis Habis Pakai**Sachet 10 X 10 Cm**None**Kemenkes RI: AKL10902714419"
592,Nexcare Micropore 1 Inch x 9.1 m,Rp29.300 - Rp31.900,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NEXCARE MICROPORE merupakan plester rol yang ideal untuk kulit sensitif dan mudah dilepas. Hypoallergenic sehingga lembut di kulit dan tidak menyebabkan rasa sakit pada luka. Plester ini sangat ideal untuk menempel penutup luka.**Sebagai plester luka**Sesuai kebutuhan**Tarik Micropore secukupnya lalu potong. Tempel / rekatkan pada bagian tubuh / kassa yang di perlukan,**Simpan di tempat yang kering dan bersih. Hanya untuk satu kali pemakaian. Buanglah pada tempatnya setelah digunakan.**Alat Kesehatan & Medis Habis Pakai**Plastik @ 1 Roll**3M Indonesia Importama**Kemenkes RI: AKL10902514324"
593,Onemed Dermafix T 10X15 cm,Rp11.200 - Rp21.800,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Dus**OneMed
594,Onemed Dermafix T 10X25 cm,Rp15.800 - Rp32.000,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Dus**OneMed
595,Onemed Plesterin Aqua 50 Lembar,Rp15.000 - Rp22.500,Indikasi Umum**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Menutupi luka luar agar terhindar dari bakteri.**Sesuai kebutuhan**Alat Kesehatan & Medis Habis Pakai**Box @ 50 Strips**OneMed**Kemenkes RI: AKD 10902911115
596,Opsite Post Op 15.5 cm X 8.5 cm,Rp31.200 - Rp33.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"OPSITE POST OP adalah plester steril anti air yang digunakan untuk menutup luka seperti bekas jahitan, goresan, dan sayatan. Plester ini memiliki sifat absorben dan anti bakteri sehingga dapat menjaga luka tetap kering.**Sebagai dressing untuk luka akut seperti: Luka pasca-operasi Laserasi, abrasi Luka potong Luka bakar minor**Transparant Waterproof Dressing with Absorbent Pad**Aplikasikan Opsite Post Op pada luka. Ratakan dengan baik dan buka film pelindung**Alat Kesehatan & Medis Habis Pakai**Dus, Sachet @ 1 lembar**Smith & Nephew**Kemenkes RI :AKL10902714617"
597,Opsite Post Op 25 cm X 10 cm,Rp51.200 - Rp60.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"OPSITE POST OP adalah plester steril anti air yang digunakan untuk menutup luka seperti bekas jahitan, goresan, dan sayatan. Plester ini memiliki sifat absorben dan anti bakteri sehingga dapat menjaga luka tetap kering.**Sebagai dressing untuk luka akut seperti: Luka pasca-operasi Laserasi, abrasi Luka potong Luka bakar minor**Transparant Waterproof Dressing with Absorbent Pad**Sesuai kebutuhan**Aplikasikan OPSITE POST-OP pada luka (plester luka tahan air). Ratakan dengan baik dan buka film pelindung.**Berhati-hati terhadap kemungkinan variasi dari aspek fisik obat**-**-**Alat Kesehatan & Medis Habis Pakai**Dus, Sachet @ 1 lembar**Smith & Nephew**Kemenkes RI: AKL 10902904712"
598,Opsite Post Op 6.5 cm X 5 cm,Rp12.700 - Rp14.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"OPSITE POST OP adalah plester steril anti air yang digunakan untuk menutup luka seperti bekas jahitan, goresan, dan sayatan. Plester ini memiliki sifat absorben dan anti bakteri sehingga dapat menjaga luka tetap kering.**Sebagai dressing untuk luka akut seperti: luka pasca-operasi laserasi, abrasi luka potong, luka bakar minor**Transparant Waterproof Dressing with Absorbent Pad**Aplikasikan Opsite Post Op pada luka. Ratakan dengan baik dan buka film pelindung**Aplikasikan OPSITE POST-OP pada luka (plester luka tahan air). Ratakan dengan baik dan buka film pelindung.**Alat Kesehatan & Medis Habis Pakai**Dus, Sachet @ 1 lembar**Smith & Nephew**Kemenkes RI: AKL10902714617"
599,Perban Husada 4Y X 8 cm 10 Roll,Rp34.800 - Rp46.800,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Perban Husada merupakan kasa yang digunakan untuk menutup atau membalut luka dan mencegah infeksi pada luka selama proses penyembuhan. Produk ini terbuat dari bahan berkualitas dengan kerapatan benang kasa tinggi serta daya serap tinggi, sehingga mampu melindungi luka dari debu atau kotoran.**Untuk menutup atau membalut luka**Sesuai kebutuhan**Bersihkan luka dari kotoran, bakteri dan partikel untuk mencegah infeksi. Keringkan kulit sekitar luka dengan lembut. Tutup luka dari kotoran dan bakteri menggunakan verban.**Alat Kesehatan & Medis Habis Pakai**Pack @ 10 Roll**Kasa Husada Wira Jatim**Kemenkes RI: AKD11603610582"
600,Soft Ice Bag Kompres,Rp31.300 - Rp37.700,Indikasi Umum**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"Kompres pada bagian tubuh yang sakit, memar, saat gejala panas. Juga untuk kompres cidera saat berolahraga (sepakbola, basket dll)**Isi Ice Bag dengan es batu yang sudah hancur sampai 3/4 volume, Siram es batu dengan air terlebih dahulu untuk mencegah pecahan tajam menggores lapisan karetya. Putar tutup ice bag sampai erat. Kompreskan di area yang diinginkan**Jangan menghancurkan es batu dalam Ice Bag, karena akan merusak karetnya.**Alat Kesehatan & Medis Habis Pakai**1 pcs**Avico"
601,Tensocrepe 10 cm X 4.5 m,Rp103.800 - Rp123.400,Deskripsi**Indikasi Umum**Komposisi**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"TENSOCREPE merupakan perban elatatis terbuat dari benang katun dan rayon high-twist dengan sifar peregangan yang baik. Perban ini digunakan untuk cedera ligamen dan varises.**Perban elastis berkualitas tinggi (BP). Untuk fiksasi/perawatan pada kasus keseleo (sprains), letih otot (strains), dan pelebaran pembuluh darah balik (varicose veins).**Bahan katun 100%**Balut bagian yang sakit dengan Tensocrepe dan jangan terlalu kencang.**Alat Kesehatan & Medis Habis Pakai**1 Piece @ 1 Roll 10 cm X 4.5**BSN Medical**Kemenkes RI: AKD10902811029"
602,Tensocrepe 7.5 cm X 4.5 m,Rp83.600 - Rp113.700,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"TENSOCREPE merupakan perban elastis yang berguna untuk fiksasi/perawatan pada kasus keseleo (sprains), letih otot (strains), dan pelebaran pembuluh darah balik (varicose veins).**Pembalut elastis berkualitas tinggi (BP). Untuk fiksasi/perawatan pada kasus keseleo (sprains), letih otot (strains), dan pelebaran pembuluh darah balik (varicose veins). Selain itu perban elastis ini dapat digunakan pada kasus cidera kecelakaan atau olahraga. Cidera olahraga seperti patah tulang, salah urat atau terkilir. Dengan tensocrepe otot-otot cidera yang sedang kita alami dapat berkurang rasa sakitnya karena kita tidak diperkenankan untuk bergerak dengan bebas pada saat cidera.**Sesuai kebutuhan**Tahan pergelangan kaki atau bagian tubuh lain yang diinginkan dengan kemiringan 90 derajat Mulai pasang perban dan ulangi hingga dua kali Lingkarkan ke sekitar area tubuh kemudian silangkan ke arah berlawanan Pasang dengan pola seperti angka �8� Pastikan perban terpasang dengan kencang, namun tidak terlalu rapat**Alat Kesehatan & Medis Habis Pakai**Roll Ukuran 7,5 X 4,5 Cm X 1'S**BSN Medical**Kemenkes RI: AKD10902811029"
603,Ultrafix 10cm x 5M,Rp29.500 - Rp44.300,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Menutupi luka luar agar terhindar dari bakteri**kain spunbond/non woven**Sesuai kebutuhan**direkatkan pada bagian yang luka**Alat Kesehatan & Medis Habis Pakai**Pack 1 pieces**OneMed**Kemenkes RI: AKL10902910276
604,Ultrafix 10cmx1M,Rp35.900,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,-**-**-**-**-**-**-**Alat Kesehatan & Medis Habis Pakai**--**OneMed**Kemenkes RI: AKL10902910276
605,Verban Husada 4Y X 10 cm,Rp6.700 - Rp7.300,Deskripsi**Indikasi Umum**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Verban Husada merupakan kain kasa pembalut hidrofil yang dapat digunakan untuk membalut luka.**Untuk menutup luka**Bersihkan luka terlebih dahulu. Tutup dengan kasa, lalu gunakan perban agar luka tertutup rapat.**Alat Kesehatan & Medis Habis Pakai**Dus @ 10 Pieces**Kasa Husada Wira Jatim**Kemenkes RI: AKD11603610582"
606,Verban Husada 4Y X 6 cm,Rp3.400 - Rp4.300,Indikasi Umum**Komposisi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Pembalut luka**100 % katun**Alat Kesehatan & Medis Habis Pakai**Pack**Kasa Husada Wira Jatim**Kemenkes RI: AKD11603610582
607,Altamed Medical Wound Plaster 100 Pieces,Rp17.100 - Rp50.700,Indikasi Umum**Golongan Produk**Manufaktur**No. Registrasi,"Penutup luka, sehingga mencegah timbulnya infeksi pada luka**Alat Kesehatan & Medis Habis Pakai**None**Kemenkes RI: AKL10902917277"
608,Bactigras 15 cm X 20 cm,Rp38.900,Deskripsi**Indikasi Umum**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"BACTIGRAS merupakan pembalut luka (dressing) yang mengandung Chlorhexidine acetate 0.5%, white soft paraffin, sterile leno weave. Bactigras digunakan sebagai dressing untuk mencegah infeksi pada luka bakar minor, laserasi, abrasi. Kandungan Chlorhexidine acetate pada Bactigras bekerja sebagai antiseptik dengan spektrum yang luas.**Mengurangi terjadinya infeksi pada pembedahan, luka traumatik dan ulseratif, serta kondisi kulit yang lain.**Letakkan selembar dressing pada luka. Tutup dengan dressing sekunder seperti Melolin, Allevyn Adhesive/Allevyn Non-Adhesive, Opsite Post-Op. Ganti dressing setelah 3 hari.**Alat Kesehatan & Medis Habis Pakai**Pack @ 1 Piece**Kalbe Farma**Kemenkes RI: AKL21603714420"
609,Betadine Plester 1 Strip,Rp300 - Rp600,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Betadine plester antiseptik dengan bahan kain yang elastis cocok dipakai untuk semua luka pada permukaan kulit, persendian & bagian yang aktif bergerak. Dengan perekat berpori & daya rekat yang kuat, melekat erat pada permukaan kulit yang kering & bersih serta kulit dapat bernafas dengan leluasa. Mengandung Povidone Iodine ointment 10% setara dengan iodine 1% untuk mencegah timbulnya infeksi pada luka.**Povidone Iodine ointment 10%**Tempelkan pada luka setelah luka dibersihkan**Alat Kesehatan & Medis Habis Pakai**Betadine Plester Antiseptik Strip X 100'S**Mahakam Beta Farma**Kemenkes RI: AKL10902913444"
610,Betadine Plester Junior 5 Lembar,Rp5.300 - Rp7.800,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Alat Kesehatan & Medis Habis Pakai**Pack, 5 plester**Mundipharma Healthcare Indonesia**Kemenkes RI: AKL10902913410"
611,Betadine Stick 10 Sachet,Rp11.500 - Rp37.500,Deskripsi**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"BETADINE STICK 10 SACHET Betadine Stick mengandung senyawa Povidone Iodine yaitu kombinasi antiseptik dari larutan povidon dan yodium. Povidone Iodine bekerja dengan membunuh bakteri yang sensitif supaya tidak terjadi infeksi berkelanjutan.**Povidone-iodine**gunakan secukupnya**Pegang bagian tengah stick dengan posisi kapas biru diatas, patahkan kapas biru, oleskan kapas putih ke luka dan sariawan.**Alat Kesehatan & Medis Habis Pakai**Dus @ 10 Sachet**Mundipharma Healthcare Indonesia**Kemenkes RI: PKD20501711334"
612,Century H Elastic Bandage 5cm,Rp32.300,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Pack @ 1 Piece**None
613,Cerplast Aerofilm 50 X 50 mm,Rp372.400 - Rp410.200,Dosis**Golongan Produk**Manufaktur**No. Registrasi,3 kali sehari 1 tablet.**Alat Kesehatan & Medis Habis Pakai**Gracia Pharmindo**Kemenkes RI: AKL21603702141
614,Chilli Plast Plester Perekat 12.5 mm x 4.5 M,Rp7.500 - Rp15.400,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Box @ 12 Roll 12.5 mm X 4.5 m**None
615,Cica-Care 12 cm x 6 cm,Rp535.100 - Rp593.900,Golongan Produk**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Smith & Nephew
616,Cica-Care 12Cm X 15Cm,Rp1.272.900 - Rp1.393.300,Golongan Produk**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Smith & Nephew
617,Cutimed Siltec 10 cm x 10 cm,Rp138.200 - Rp151.200,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**1 Piece 10 cm x 10 cm**None**Kemenkes RI: AKL11603716072
618,Cutimed Sorbact Gel 7.5 x 7.5,Rp125.000 - Rp143.800,Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Sesuai kebutuhan**Untuk menutup luka**Alat Kesehatan & Medis Habis Pakai**Box @ 10 Lembar**BSN Medical**Kemenkes RI: AKL21603022623
619,Cutimed Sorbact Round 3 cm 5 Pieces,Rp170.300 - Rp190.100,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Pack @ 5 pieces**BSN Medical**Kemenkes RI: AKL21603022575
620,Cutimed Sorbact Swab 7x9 cm,Rp96.100,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Alat Kesehatan & Medis Habis Pakai**Box, 1 piece @ 7CM X 9CM**BSN Medical**Kemenkes RI: AKL21603022513"
621,Cutisorb LA 10 cm X 10 cm,Rp9.200 - Rp14.700,Golongan Produk**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**BSN Medical**Kemenkes RI: AKL11603310502
622,Dermafix-S 6 x 7 cm,Rp3.000 - Rp5.600,Indikasi Umum**Komposisi**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"untuk pemasangan iv-catheter, tahan air, bahan polyurethane, anti alergi dan transparan.**-**-**-**-**-**Alat Kesehatan & Medis Habis Pakai**Box, 25 pieces**OneMed"
623,Duoderm CGF Dressing 10 cm x 10 cm,Rp97.000 - Rp162.400,Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Sesuai kebutuhan**Alat Kesehatan & Medis Habis Pakai**Dus, 5 Sachet @ 1 Plester**Anugerah Pharmindo Lestari**Kemenkes RI: AKL 11603024762"
624,Duoderm Extra Thin 10X10 cm,Rp64.500 - Rp72.200,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Plester steril yang digunakan untuk menutup luka, sehingga mempercepat proses penyembuhan**Alat Kesehatan & Medis Habis Pakai**Dus, @ 10 pieces**None**Kemenkes RI: AKL11603024824"
625,Elastomull Haft 10cmx4M,Rp62.500 - Rp92.200,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Box**None
626,Falmed Kasa Steril 5X6Cm 10 Lembar,Rp10.000 - Rp16.200,Deskripsi**Indikasi Umum**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"FALMED KASA STERIL terbuat dari bahan nonwoven, menyerap cairan secara maksimal, tidak meninggalkan serat pada luka sehingga tidak menimbulkan rasa sakit pada saat pergantian kasa.**Digunakan untuk membersihkan, menutup dan membalut luka, bebat pusar bayi.**Bersihkan luka dari kotoran, bakteri dan partikel untuk mencegah infeksi. Keringkan kulit sekitar luka dengan lembut. Tutup luka dari kotoran dan bakteri menggunakan Kasa Steril.**Alat Kesehatan & Medis Habis Pakai**Dus @ 10 Lembar**Falmaco Nonwoven Industri**Kemenkes RI: AKD11603810120"
627,Falmed Kasa Steril 5x4 cm 10 Lembar,Rp9.800,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"FALMED KASA STERIL merupakan kasa steril yang terbuat dari bahan berkualitas dengan kerapatan benang kasa tinggi serta daya serap tinggi. Digunakan untuk menutup atau membalut luka**Digunakan untuk membersihkan, menutup dan membalut luka, bebat pusar bayi.**Sesuai kebutuhan**Bersihkan luka dari kotoran, bakteri dan partikel untuk mencegah infeksi. Keringkan kulit sekitar luka dengan lembut. Tutup luka dari kotoran dan bakteri menggunakan Kasa Steril.**Alat Kesehatan & Medis Habis Pakai**Dus @ 10 Lembar**Falmaco Nonwoven Industri**Kemenkes RI: AKD11603810120"
628,Hansaplast Foot Plester 6 Lembar,Rp11.200 - Rp12.900,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Pack isi 6 lembar**Beiersdorf Indonesia**Kemenkes RI: AKD10902610132
629,Hansaplast Frozen 10 Lembar,Rp11.300 - Rp12.000,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pack isi 10 lembar**Beiersdorf Indonesia
630,Hansaplast Jumbo 50 Lembar,Rp47.600 - Rp50.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"HANSAPLAST JUMBO untuk melindungi luka dari terbentur, terkontaminasi, kontak dengan benda lain.**Penutup luka, mencegah infeksi**Silver care**sesuai kebutuhan**bersihkan luka, lalu tempelkan ditempat luka**Hipersensitif terhadap komponen**Alat Kesehatan & Medis Habis Pakai**Dus, @ 50 Strip**Beiersdorf Indonesia**Kemenkes RI: AKD10902910634"
631,Hansaplast Kain Elastis Finger Strips 6 Lembar,Rp13.100 - Rp14.700,Deskripsi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Hansaplast Kain Elastis merupakan plester serba guna untuk semua jenis luka ringan. Dengan kain yang lentur dan berpori dapat membuat kulit leluasa bernapas. Bantalan luka yang tidak lengket, melindungi luka sehingga plester dapat dilepaskan dengan mudah dan tidak sakit.**Alat Kesehatan & Medis Habis Pakai**Sachet @ 6 lembar**Beiersdorf Indonesia**KEMENKES RI: AKL10902918486"
632,Hansaplast Kids Disney Mickey and Friends 10 Lembar,Rp10.200 - Rp12.500,Indikasi Umum**Komposisi**Dosis**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Penutup luka, mencegah infeksi**Silver care**Sesuai kebutuhan**Hipersensitif terhadap komponen**Alat Kesehatan & Medis Habis Pakai**Pack isi 10 Lembar**Beiersdorf Indonesia**Kemenkes RI: AKL10902811180"
633,Hansaplast Marvel Avenger 10 Lembar,Rp11.300 - Rp11.800,Indikasi Umum**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Penutup luka, mencegah infeksi**Sesuai kebutuhan**Bersihkan dan keringkan bagian yang sakit, lepaskan plester dari lapisan filmnya dan tempelkan pada daerah yang sakit**Alat Kesehatan & Medis Habis Pakai**Pack Isi 10 Lembar (7 standar dan 3 jumbo)**Beiersdorf Indonesia**Kemenkes RI: AKL10902020799"
634,Hansaplast Plester 1 Pieces,Rp400 - Rp800,Golongan Produk**Manufaktur,Produk Konsumen**None
635,Hansaplast Plester Disney Princess 10 Lembar,Rp11.500,Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Direkatkan pada bagian yang luka**Alat Kesehatan & Medis Habis Pakai**Pack Isi 10 sheet**Beiersdorf Indonesia**Kemenkes RI: AKD10902210216
636,Hansaplast Rol Kain 7.5cm x 4.5m,Rp39.700 - Rp65.500,Indikasi Umum**Komposisi**Dosis**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Penutup luka, mencegah infeksi**Silver care**Sesuai kebutuhan**Hipersensitif terhadap komponen obat**Alat Kesehatan & Medis Habis Pakai**Pack Isi 1 Roll**Beiersdorf Indonesia**Kemenkes RI: AKD10902800375"
637,Hansaplast Star Wars 7 Lembar,Rp10.200 - Rp14.400,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Pack isi 7 lembar**Beiersdorf Indonesia
638,Hycocare Foot Plast 3 Lembar,Rp18.600 - Rp29.800,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Dus isi 3 lembar**Faratu**Kemenkes RI: AKD10902710187
639,Hycocare Kiddy Plast Boy 6 Lembar,Rp15.600 - Rp21.000,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Dus isi 6 lembar**Faratu
640,Hycocare Kiddy Plast Girl 6 Lembar,Rp15.600 - Rp24.700,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Dus isi 6 lembar**Faratu
641,Hydrofilm Plus 9Cm X 10Cm,Rp39.400 - Rp35.800,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur,"perekat yang kedap air, melindungi infeksi sekunder dan iritasi pada luka**Alat Kesehatan & Medis Habis Pakai**Box @ 50 Pieces**None"
642,Hypafix 15 cm x 5 m,Rp254.100,Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Untuk penutup luka lebar di daerah persendian dan lekuk tubuh yang sulit, tambahan setelah pemakaian moist wound dressing, untuk menutupi luka lebar pasca operasi**Digunakan sesuai dengan kebutuhan**Buka kemasan, aplikasikan ke daerah yang akan ditutup lukanya.**Untuk penggunaan luar. Jauhkan dari jangkauan anak-anak.**Alat Kesehatan & Medis Habis Pakai**Pack Isi 1 Roll**BSN Medical**Kemenkes RI: AKL10902211050"
643,Kapas 1000 g,Rp57.500 - Rp103.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,-**-**-**-**-**-**-**-**Alat Kesehatan & Medis Habis Pakai**Pack @ 1000 mg**None
644,Kapas 500 g,Rp31.400 - Rp86.000,Indikasi Umum**Komposisi**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,perawatan luka dan kecantikan**-**-**-**-**-**Alat Kesehatan & Medis Habis Pakai**-**None
645,Kapas Husada Pembalut 250 g,Rp25.200 - Rp52.200,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Pack @ 250 g**Kasa Husada Wira Jatim**Kemenkes RI: AKD10902410389
646,Kapas Pembalut 100 gram,Rp9.300 - Rp20.000,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Pack 100 gram**None
647,Kapas Pembalut 25 gram,Rp3.000 - Rp9.300,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Pack 25 gram**None
648,Kapas Pembalut 50 g,Rp3.600 - Rp11.700,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Pack @ 50 g**Kasa Husada Wira Jatim
649,Kapas Pembalut 500 g,Rp30.600 - Rp54.400,Golongan Produk**Kemasan**Manufaktur,Produk Konsumen**Pack 500 gram**None
650,Kapas Pembalut Husada 100 gram,Rp10.500 - Rp21.300,Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Nodata**Alat Kesehatan & Medis Habis Pakai**Pack 100 G**Kasa Husada Wira Jatim**Kemenkes RI: AKD10902410389
651,Kapas Pembalut Husada 1000 g,Rp82.900 - Rp182.000,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Pack @ 1000 g**Kasa Husada Wira Jatim
652,Kapas Pembalut Husada 25 gram,Rp3.300 - Rp6.700,Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Sesuai kebutuhan**Alat Kesehatan & Medis Habis Pakai**1 Pcs**Kasa Husada Wira Jatim**Kemenkes RI: AKD10902110013
653,Kapas Pembalut Husada 250 g,Rp26.900 - Rp46.600,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Pack @ 250 gram**None
654,Kapas Pembalut Husada 50 g,Rp4.500 - Rp12.900,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Pack @ 50 g**Kasa Husada Wira Jatim**Kemenkes RI: AKD10902110013
655,Kapas Pembalut Husada 500 g,Rp47.700 - Rp94.100,Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Sesuai kebutuhan**Alat Kesehatan & Medis Habis Pakai**Pack @ 500 g**Kasa Husada Wira Jatim**Kemenkes RI: AKD 11603110015
